propertyid,tenantid,service_category,charge_amount_gbp,quarter,year,period_start,period_end,payment_status,payment_date,property_type,estateid,blockid
293,362.0,Building Repairs,245,4,2024,2024-10-01,2024-12-31,Paid,2025-01-16,Flat,,22.0
293,362.0,Management Fee,77,4,2024,2024-10-01,2024-12-31,Paid,2025-01-18,Flat,,22.0
293,362.0,Security Systems,79,4,2024,2024-10-01,2024-12-31,Paid,2025-01-30,Flat,,22.0
293,362.0,Electricity (Communal Areas),103,4,2024,2024-10-01,2024-12-31,Paid,2025-01-06,Flat,,22.0
293,362.0,Water (Communal Areas),50,4,2024,2024-10-01,2024-12-31,Pending,,Flat,,22.0
293,362.0,Sinking Fund,182,4,2024,2024-10-01,2024-12-31,Paid,2025-01-26,Flat,,22.0
293,362.0,Building Insurance,200,1,2025,2025-01-01,2025-05-30,Pending,,Flat,,22.0
293,362.0,Grounds Maintenance,124,1,2025,2025-01-01,2025-05-30,Paid,2025-06-26,Flat,,22.0
293,362.0,Cleaning (Communal Areas),182,1,2025,2025-01-01,2025-05-30,Paid,2025-06-18,Flat,,22.0
293,362.0,Lift Maintenance,144,1,2025,2025-01-01,2025-05-30,Pending,,Flat,,22.0
293,362.0,Building Repairs,198,1,2025,2025-01-01,2025-05-30,Pending,,Flat,,22.0
293,362.0,Management Fee,80,1,2025,2025-01-01,2025-05-30,Paid,2025-06-16,Flat,,22.0
293,362.0,Security Systems,71,1,2025,2025-01-01,2025-05-30,Paid,2025-06-08,Flat,,22.0
293,362.0,Electricity (Communal Areas),119,1,2025,2025-01-01,2025-05-30,Paid,2025-06-28,Flat,,22.0
293,362.0,Water (Communal Areas),49,1,2025,2025-01-01,2025-05-30,Paid,2025-06-08,Flat,,22.0
293,362.0,Sinking Fund,198,1,2025,2025-01-01,2025-05-30,Pending,,Flat,,22.0
294,,Building Insurance,196,2,2023,2023-04-01,2023-08-30,Pending,,Flat,,18.0
294,,Grounds Maintenance,99,2,2023,2023-04-01,2023-08-30,Disputed,,Flat,,18.0
294,,Cleaning (Communal Areas),174,2,2023,2023-04-01,2023-08-30,Paid,2023-09-24,Flat,,18.0
294,,Lift Maintenance,152,2,2023,2023-04-01,2023-08-30,Overdue,,Flat,,18.0
294,,Building Repairs,212,2,2023,2023-04-01,2023-08-30,Paid,2023-09-05,Flat,,18.0
294,,Management Fee,85,2,2023,2023-04-01,2023-08-30,Paid,2023-09-21,Flat,,18.0
294,,Security Systems,77,2,2023,2023-04-01,2023-08-30,Paid,2023-09-26,Flat,,18.0
294,,Electricity (Communal Areas),106,2,2023,2023-04-01,2023-08-30,Paid,2023-09-06,Flat,,18.0
294,,Water (Communal Areas),53,2,2023,2023-04-01,2023-08-30,Paid,2023-09-29,Flat,,18.0
294,,Sinking Fund,165,2,2023,2023-04-01,2023-08-30,Paid,2023-09-21,Flat,,18.0
294,,Building Insurance,184,3,2023,2023-07-01,2023-11-30,Paid,2023-12-11,Flat,,18.0
294,,Grounds Maintenance,117,3,2023,2023-07-01,2023-11-30,Paid,2023-12-21,Flat,,18.0
294,,Cleaning (Communal Areas),162,3,2023,2023-07-01,2023-11-30,Pending,,Flat,,18.0
294,,Lift Maintenance,125,3,2023,2023-07-01,2023-11-30,Paid,2023-12-27,Flat,,18.0
294,,Building Repairs,195,3,2023,2023-07-01,2023-11-30,Paid,2023-12-02,Flat,,18.0
294,,Management Fee,100,3,2023,2023-07-01,2023-11-30,Paid,2023-12-10,Flat,,18.0
294,,Security Systems,82,3,2023,2023-07-01,2023-11-30,Paid,2023-12-14,Flat,,18.0
294,,Electricity (Communal Areas),95,3,2023,2023-07-01,2023-11-30,Paid,2023-12-23,Flat,,18.0
294,,Water (Communal Areas),57,3,2023,2023-07-01,2023-11-30,Paid,2023-12-29,Flat,,18.0
294,,Sinking Fund,179,3,2023,2023-07-01,2023-11-30,Overdue,,Flat,,18.0
294,,Building Insurance,184,4,2023,2023-10-01,2023-12-31,Paid,2024-01-28,Flat,,18.0
294,,Grounds Maintenance,115,4,2023,2023-10-01,2023-12-31,Paid,2024-01-30,Flat,,18.0
294,,Cleaning (Communal Areas),185,4,2023,2023-10-01,2023-12-31,Paid,2024-01-27,Flat,,18.0
294,,Lift Maintenance,148,4,2023,2023-10-01,2023-12-31,Pending,,Flat,,18.0
294,,Building Repairs,247,4,2023,2023-10-01,2023-12-31,Pending,,Flat,,18.0
294,,Management Fee,87,4,2023,2023-10-01,2023-12-31,Paid,2024-01-15,Flat,,18.0
294,,Security Systems,62,4,2023,2023-10-01,2023-12-31,Paid,2024-01-04,Flat,,18.0
294,,Electricity (Communal Areas),95,4,2023,2023-10-01,2023-12-31,Paid,2024-01-23,Flat,,18.0
294,,Water (Communal Areas),60,4,2023,2023-10-01,2023-12-31,Paid,2024-01-06,Flat,,18.0
294,,Sinking Fund,170,4,2023,2023-10-01,2023-12-31,Paid,2024-01-05,Flat,,18.0
294,,Building Insurance,157,1,2024,2024-01-01,2024-05-30,Disputed,,Flat,,18.0
294,,Grounds Maintenance,115,1,2024,2024-01-01,2024-05-30,Paid,2024-06-04,Flat,,18.0
294,,Cleaning (Communal Areas),163,1,2024,2024-01-01,2024-05-30,Paid,2024-06-24,Flat,,18.0
294,,Lift Maintenance,152,1,2024,2024-01-01,2024-05-30,Paid,2024-06-22,Flat,,18.0
294,,Building Repairs,214,1,2024,2024-01-01,2024-05-30,Paid,2024-06-25,Flat,,18.0
294,,Management Fee,78,1,2024,2024-01-01,2024-05-30,Paid,2024-06-08,Flat,,18.0
294,,Security Systems,63,1,2024,2024-01-01,2024-05-30,Paid,2024-06-26,Flat,,18.0
294,,Electricity (Communal Areas),119,1,2024,2024-01-01,2024-05-30,Paid,2024-06-07,Flat,,18.0
294,,Water (Communal Areas),47,1,2024,2024-01-01,2024-05-30,Overdue,,Flat,,18.0
294,,Sinking Fund,192,1,2024,2024-01-01,2024-05-30,Pending,,Flat,,18.0
294,,Building Insurance,180,2,2024,2024-04-01,2024-08-30,Paid,2024-09-25,Flat,,18.0
294,,Grounds Maintenance,120,2,2024,2024-04-01,2024-08-30,Pending,,Flat,,18.0
294,,Cleaning (Communal Areas),139,2,2024,2024-04-01,2024-08-30,Paid,2024-09-10,Flat,,18.0
294,,Lift Maintenance,137,2,2024,2024-04-01,2024-08-30,Paid,2024-09-29,Flat,,18.0
294,,Building Repairs,229,2,2024,2024-04-01,2024-08-30,Paid,2024-08-31,Flat,,18.0
294,,Management Fee,85,2,2024,2024-04-01,2024-08-30,Paid,2024-09-03,Flat,,18.0
294,,Security Systems,77,2,2024,2024-04-01,2024-08-30,Paid,2024-09-22,Flat,,18.0
294,,Electricity (Communal Areas),105,2,2024,2024-04-01,2024-08-30,Paid,2024-09-21,Flat,,18.0
294,,Water (Communal Areas),53,2,2024,2024-04-01,2024-08-30,Paid,2024-09-26,Flat,,18.0
294,,Sinking Fund,165,2,2024,2024-04-01,2024-08-30,Pending,,Flat,,18.0
294,,Building Insurance,168,3,2024,2024-07-01,2024-11-30,Disputed,,Flat,,18.0
294,,Grounds Maintenance,98,3,2024,2024-07-01,2024-11-30,Paid,2024-12-08,Flat,,18.0
294,,Cleaning (Communal Areas),169,3,2024,2024-07-01,2024-11-30,Pending,,Flat,,18.0
294,,Lift Maintenance,134,3,2024,2024-07-01,2024-11-30,Paid,2024-12-16,Flat,,18.0
294,,Building Repairs,223,3,2024,2024-07-01,2024-11-30,Overdue,,Flat,,18.0
294,,Management Fee,102,3,2024,2024-07-01,2024-11-30,Paid,2024-12-18,Flat,,18.0
294,,Security Systems,68,3,2024,2024-07-01,2024-11-30,Pending,,Flat,,18.0
294,,Electricity (Communal Areas),101,3,2024,2024-07-01,2024-11-30,Overdue,,Flat,,18.0
294,,Water (Communal Areas),51,3,2024,2024-07-01,2024-11-30,Paid,2024-12-14,Flat,,18.0
294,,Sinking Fund,188,3,2024,2024-07-01,2024-11-30,Paid,2024-12-17,Flat,,18.0
294,,Building Insurance,206,4,2024,2024-10-01,2024-12-31,Paid,2025-01-29,Flat,,18.0
294,,Grounds Maintenance,108,4,2024,2024-10-01,2024-12-31,Paid,2025-01-28,Flat,,18.0
294,,Cleaning (Communal Areas),168,4,2024,2024-10-01,2024-12-31,Paid,2025-01-26,Flat,,18.0
294,,Lift Maintenance,129,4,2024,2024-10-01,2024-12-31,Paid,2025-01-24,Flat,,18.0
294,,Building Repairs,221,4,2024,2024-10-01,2024-12-31,Paid,2025-01-27,Flat,,18.0
294,,Management Fee,85,4,2024,2024-10-01,2024-12-31,Paid,2025-01-23,Flat,,18.0
294,,Security Systems,74,4,2024,2024-10-01,2024-12-31,Paid,2025-01-15,Flat,,18.0
294,,Electricity (Communal Areas),110,4,2024,2024-10-01,2024-12-31,Paid,2025-01-18,Flat,,18.0
294,,Water (Communal Areas),57,4,2024,2024-10-01,2024-12-31,Pending,,Flat,,18.0
294,,Sinking Fund,186,4,2024,2024-10-01,2024-12-31,Paid,2025-01-12,Flat,,18.0
294,,Building Insurance,158,1,2025,2025-01-01,2025-05-30,Paid,2025-06-05,Flat,,18.0
294,,Grounds Maintenance,113,1,2025,2025-01-01,2025-05-30,Paid,2025-06-28,Flat,,18.0
294,,Cleaning (Communal Areas),148,1,2025,2025-01-01,2025-05-30,Paid,2025-06-17,Flat,,18.0
294,,Lift Maintenance,134,1,2025,2025-01-01,2025-05-30,Paid,2025-06-07,Flat,,18.0
294,,Building Repairs,209,1,2025,2025-01-01,2025-05-30,Paid,2025-06-08,Flat,,18.0
294,,Management Fee,84,1,2025,2025-01-01,2025-05-30,Overdue,,Flat,,18.0
294,,Security Systems,76,1,2025,2025-01-01,2025-05-30,Paid,2025-06-14,Flat,,18.0
294,,Electricity (Communal Areas),122,1,2025,2025-01-01,2025-05-30,Paid,2025-06-18,Flat,,18.0
294,,Water (Communal Areas),53,1,2025,2025-01-01,2025-05-30,Paid,2025-05-31,Flat,,18.0
294,,Sinking Fund,163,1,2025,2025-01-01,2025-05-30,Paid,2025-06-14,Flat,,18.0
295,292.0,Grounds Maintenance,133,2,2023,2023-04-01,2023-08-30,Overdue,,House,,22.0
295,292.0,Management Fee,114,2,2023,2023-04-01,2023-08-30,Pending,,House,,22.0
295,292.0,Sinking Fund,210,2,2023,2023-04-01,2023-08-30,Paid,2023-09-16,House,,22.0
295,292.0,Grounds Maintenance,126,3,2023,2023-07-01,2023-11-30,Paid,2023-12-23,House,,22.0
295,292.0,Management Fee,108,3,2023,2023-07-01,2023-11-30,Paid,2023-12-06,House,,22.0
295,292.0,Sinking Fund,227,3,2023,2023-07-01,2023-11-30,Paid,2023-12-23,House,,22.0
295,292.0,Grounds Maintenance,103,4,2023,2023-10-01,2023-12-31,Pending,,House,,22.0
295,292.0,Management Fee,95,4,2023,2023-10-01,2023-12-31,Paid,2024-01-10,House,,22.0
295,292.0,Sinking Fund,194,4,2023,2023-10-01,2023-12-31,Paid,2024-01-03,House,,22.0
295,292.0,Grounds Maintenance,117,1,2024,2024-01-01,2024-05-30,Paid,2024-06-13,House,,22.0
295,292.0,Management Fee,95,1,2024,2024-01-01,2024-05-30,Paid,2024-06-12,House,,22.0
295,292.0,Sinking Fund,221,1,2024,2024-01-01,2024-05-30,Paid,2024-06-11,House,,22.0
295,292.0,Grounds Maintenance,110,2,2024,2024-04-01,2024-08-30,Paid,2024-09-09,House,,22.0
295,292.0,Management Fee,112,2,2024,2024-04-01,2024-08-30,Paid,2024-09-07,House,,22.0
295,292.0,Sinking Fund,213,2,2024,2024-04-01,2024-08-30,Paid,2024-09-19,House,,22.0
295,292.0,Grounds Maintenance,120,3,2024,2024-07-01,2024-11-30,Pending,,House,,22.0
295,292.0,Management Fee,104,3,2024,2024-07-01,2024-11-30,Paid,2024-12-27,House,,22.0
295,292.0,Sinking Fund,214,3,2024,2024-07-01,2024-11-30,Paid,2024-12-14,House,,22.0
295,292.0,Grounds Maintenance,113,4,2024,2024-10-01,2024-12-31,Paid,2025-01-21,House,,22.0
295,292.0,Management Fee,93,4,2024,2024-10-01,2024-12-31,Pending,,House,,22.0
295,292.0,Sinking Fund,218,4,2024,2024-10-01,2024-12-31,Paid,2025-01-04,House,,22.0
295,292.0,Grounds Maintenance,120,1,2025,2025-01-01,2025-05-30,Paid,2025-06-23,House,,22.0
295,292.0,Management Fee,95,1,2025,2025-01-01,2025-05-30,Paid,2025-06-13,House,,22.0
295,292.0,Sinking Fund,198,1,2025,2025-01-01,2025-05-30,Paid,2025-06-28,House,,22.0
296,402.0,Building Insurance,197,2,2023,2023-04-01,2023-08-30,Paid,2023-09-22,Flat,,18.0
296,402.0,Grounds Maintenance,120,2,2023,2023-04-01,2023-08-30,Paid,2023-09-09,Flat,,18.0
296,402.0,Cleaning (Communal Areas),141,2,2023,2023-04-01,2023-08-30,Paid,2023-09-12,Flat,,18.0
296,402.0,Lift Maintenance,154,2,2023,2023-04-01,2023-08-30,Paid,2023-09-04,Flat,,18.0
296,402.0,Building Repairs,238,2,2023,2023-04-01,2023-08-30,Overdue,,Flat,,18.0
296,402.0,Management Fee,93,2,2023,2023-04-01,2023-08-30,Paid,2023-09-17,Flat,,18.0
296,402.0,Security Systems,71,2,2023,2023-04-01,2023-08-30,Paid,2023-09-29,Flat,,18.0
296,402.0,Electricity (Communal Areas),98,2,2023,2023-04-01,2023-08-30,Paid,2023-09-12,Flat,,18.0
296,402.0,Water (Communal Areas),55,2,2023,2023-04-01,2023-08-30,Paid,2023-09-26,Flat,,18.0
296,402.0,Sinking Fund,163,2,2023,2023-04-01,2023-08-30,Paid,2023-09-14,Flat,,18.0
296,402.0,Building Insurance,192,3,2023,2023-07-01,2023-11-30,Paid,2023-12-21,Flat,,18.0
296,402.0,Grounds Maintenance,94,3,2023,2023-07-01,2023-11-30,Paid,2023-12-05,Flat,,18.0
296,402.0,Cleaning (Communal Areas),142,3,2023,2023-07-01,2023-11-30,Paid,2023-12-17,Flat,,18.0
296,402.0,Lift Maintenance,117,3,2023,2023-07-01,2023-11-30,Paid,2023-12-18,Flat,,18.0
296,402.0,Building Repairs,208,3,2023,2023-07-01,2023-11-30,Disputed,,Flat,,18.0
296,402.0,Management Fee,85,3,2023,2023-07-01,2023-11-30,Pending,,Flat,,18.0
296,402.0,Security Systems,69,3,2023,2023-07-01,2023-11-30,Paid,2023-12-08,Flat,,18.0
296,402.0,Electricity (Communal Areas),101,3,2023,2023-07-01,2023-11-30,Paid,2023-12-05,Flat,,18.0
296,402.0,Water (Communal Areas),55,3,2023,2023-07-01,2023-11-30,Paid,2023-12-20,Flat,,18.0
296,402.0,Sinking Fund,157,3,2023,2023-07-01,2023-11-30,Paid,2023-12-22,Flat,,18.0
296,402.0,Building Insurance,191,4,2023,2023-10-01,2023-12-31,Paid,2024-01-26,Flat,,18.0
296,402.0,Grounds Maintenance,118,4,2023,2023-10-01,2023-12-31,Paid,2024-01-13,Flat,,18.0
296,402.0,Cleaning (Communal Areas),166,4,2023,2023-10-01,2023-12-31,Paid,2024-01-09,Flat,,18.0
296,402.0,Lift Maintenance,140,4,2023,2023-10-01,2023-12-31,Paid,2024-01-19,Flat,,18.0
296,402.0,Building Repairs,226,4,2023,2023-10-01,2023-12-31,Paid,2024-01-09,Flat,,18.0
296,402.0,Management Fee,87,4,2023,2023-10-01,2023-12-31,Paid,2024-01-25,Flat,,18.0
296,402.0,Security Systems,72,4,2023,2023-10-01,2023-12-31,Paid,2024-01-26,Flat,,18.0
296,402.0,Electricity (Communal Areas),106,4,2023,2023-10-01,2023-12-31,Paid,2024-01-09,Flat,,18.0
296,402.0,Water (Communal Areas),58,4,2023,2023-10-01,2023-12-31,Paid,2024-01-16,Flat,,18.0
296,402.0,Sinking Fund,159,4,2023,2023-10-01,2023-12-31,Paid,2024-01-15,Flat,,18.0
296,402.0,Building Insurance,156,1,2024,2024-01-01,2024-05-30,Paid,2024-06-29,Flat,,18.0
296,402.0,Grounds Maintenance,101,1,2024,2024-01-01,2024-05-30,Pending,,Flat,,18.0
296,402.0,Cleaning (Communal Areas),163,1,2024,2024-01-01,2024-05-30,Paid,2024-06-17,Flat,,18.0
296,402.0,Lift Maintenance,154,1,2024,2024-01-01,2024-05-30,Paid,2024-06-19,Flat,,18.0
296,402.0,Building Repairs,195,1,2024,2024-01-01,2024-05-30,Paid,2024-06-26,Flat,,18.0
296,402.0,Management Fee,77,1,2024,2024-01-01,2024-05-30,Paid,2024-06-16,Flat,,18.0
296,402.0,Security Systems,65,1,2024,2024-01-01,2024-05-30,Paid,2024-06-13,Flat,,18.0
296,402.0,Electricity (Communal Areas),97,1,2024,2024-01-01,2024-05-30,Pending,,Flat,,18.0
296,402.0,Water (Communal Areas),51,1,2024,2024-01-01,2024-05-30,Paid,2024-06-10,Flat,,18.0
296,402.0,Sinking Fund,180,1,2024,2024-01-01,2024-05-30,Paid,2024-06-18,Flat,,18.0
296,402.0,Building Insurance,185,2,2024,2024-04-01,2024-08-30,Paid,2024-09-08,Flat,,18.0
296,402.0,Grounds Maintenance,100,2,2024,2024-04-01,2024-08-30,Paid,2024-09-29,Flat,,18.0
296,402.0,Cleaning (Communal Areas),184,2,2024,2024-04-01,2024-08-30,Paid,2024-09-04,Flat,,18.0
296,402.0,Lift Maintenance,144,2,2024,2024-04-01,2024-08-30,Paid,2024-09-25,Flat,,18.0
296,402.0,Building Repairs,201,2,2024,2024-04-01,2024-08-30,Overdue,,Flat,,18.0
296,402.0,Management Fee,92,2,2024,2024-04-01,2024-08-30,Paid,2024-09-09,Flat,,18.0
296,402.0,Security Systems,74,2,2024,2024-04-01,2024-08-30,Paid,2024-09-26,Flat,,18.0
296,402.0,Electricity (Communal Areas),93,2,2024,2024-04-01,2024-08-30,Paid,2024-09-21,Flat,,18.0
296,402.0,Water (Communal Areas),47,2,2024,2024-04-01,2024-08-30,Paid,2024-09-05,Flat,,18.0
296,402.0,Sinking Fund,205,2,2024,2024-04-01,2024-08-30,Paid,2024-09-20,Flat,,18.0
296,402.0,Building Insurance,158,3,2024,2024-07-01,2024-11-30,Paid,2024-12-22,Flat,,18.0
296,402.0,Grounds Maintenance,108,3,2024,2024-07-01,2024-11-30,Paid,2024-12-13,Flat,,18.0
296,402.0,Cleaning (Communal Areas),162,3,2024,2024-07-01,2024-11-30,Paid,2024-12-10,Flat,,18.0
296,402.0,Lift Maintenance,149,3,2024,2024-07-01,2024-11-30,Paid,2024-12-22,Flat,,18.0
296,402.0,Building Repairs,214,3,2024,2024-07-01,2024-11-30,Disputed,,Flat,,18.0
296,402.0,Management Fee,90,3,2024,2024-07-01,2024-11-30,Paid,2024-12-18,Flat,,18.0
296,402.0,Security Systems,80,3,2024,2024-07-01,2024-11-30,Paid,2024-12-16,Flat,,18.0
296,402.0,Electricity (Communal Areas),104,3,2024,2024-07-01,2024-11-30,Paid,2024-12-25,Flat,,18.0
296,402.0,Water (Communal Areas),47,3,2024,2024-07-01,2024-11-30,Paid,2024-12-24,Flat,,18.0
296,402.0,Sinking Fund,176,3,2024,2024-07-01,2024-11-30,Paid,2024-12-10,Flat,,18.0
296,402.0,Building Insurance,194,4,2024,2024-10-01,2024-12-31,Paid,2025-01-24,Flat,,18.0
296,402.0,Grounds Maintenance,101,4,2024,2024-10-01,2024-12-31,Paid,2025-01-15,Flat,,18.0
296,402.0,Cleaning (Communal Areas),184,4,2024,2024-10-01,2024-12-31,Pending,,Flat,,18.0
296,402.0,Lift Maintenance,127,4,2024,2024-10-01,2024-12-31,Paid,2025-01-21,Flat,,18.0
296,402.0,Building Repairs,206,4,2024,2024-10-01,2024-12-31,Paid,2025-01-27,Flat,,18.0
296,402.0,Management Fee,98,4,2024,2024-10-01,2024-12-31,Paid,2025-01-07,Flat,,18.0
296,402.0,Security Systems,82,4,2024,2024-10-01,2024-12-31,Paid,2025-01-22,Flat,,18.0
296,402.0,Electricity (Communal Areas),118,4,2024,2024-10-01,2024-12-31,Pending,,Flat,,18.0
296,402.0,Water (Communal Areas),50,4,2024,2024-10-01,2024-12-31,Paid,2025-01-29,Flat,,18.0
296,402.0,Sinking Fund,179,4,2024,2024-10-01,2024-12-31,Paid,2025-01-12,Flat,,18.0
296,402.0,Building Insurance,183,1,2025,2025-01-01,2025-05-30,Paid,2025-06-02,Flat,,18.0
296,402.0,Grounds Maintenance,112,1,2025,2025-01-01,2025-05-30,Pending,,Flat,,18.0
296,402.0,Cleaning (Communal Areas),151,1,2025,2025-01-01,2025-05-30,Paid,2025-06-19,Flat,,18.0
296,402.0,Lift Maintenance,132,1,2025,2025-01-01,2025-05-30,Paid,2025-06-08,Flat,,18.0
296,402.0,Building Repairs,205,1,2025,2025-01-01,2025-05-30,Overdue,,Flat,,18.0
296,402.0,Management Fee,95,1,2025,2025-01-01,2025-05-30,Pending,,Flat,,18.0
296,402.0,Security Systems,64,1,2025,2025-01-01,2025-05-30,Overdue,,Flat,,18.0
296,402.0,Electricity (Communal Areas),104,1,2025,2025-01-01,2025-05-30,Paid,2025-06-19,Flat,,18.0
296,402.0,Water (Communal Areas),54,1,2025,2025-01-01,2025-05-30,Paid,2025-06-05,Flat,,18.0
296,402.0,Sinking Fund,190,1,2025,2025-01-01,2025-05-30,Paid,2025-06-17,Flat,,18.0
300,214.0,Building Insurance,203,2,2023,2023-04-01,2023-08-30,Paid,2023-09-14,Flat,,19.0
300,214.0,Grounds Maintenance,92,2,2023,2023-04-01,2023-08-30,Paid,2023-09-28,Flat,,19.0
300,214.0,Cleaning (Communal Areas),141,2,2023,2023-04-01,2023-08-30,Paid,2023-09-19,Flat,,19.0
300,214.0,Lift Maintenance,143,2,2023,2023-04-01,2023-08-30,Paid,2023-09-23,Flat,,19.0
300,214.0,Building Repairs,235,2,2023,2023-04-01,2023-08-30,Paid,2023-09-26,Flat,,19.0
300,214.0,Management Fee,99,2,2023,2023-04-01,2023-08-30,Paid,2023-09-22,Flat,,19.0
300,214.0,Security Systems,79,2,2023,2023-04-01,2023-08-30,Paid,2023-09-26,Flat,,19.0
300,214.0,Electricity (Communal Areas),123,2,2023,2023-04-01,2023-08-30,Paid,2023-09-19,Flat,,19.0
300,214.0,Water (Communal Areas),62,2,2023,2023-04-01,2023-08-30,Paid,2023-09-07,Flat,,19.0
300,214.0,Sinking Fund,198,2,2023,2023-04-01,2023-08-30,Paid,2023-09-24,Flat,,19.0
300,214.0,Building Insurance,190,3,2023,2023-07-01,2023-11-30,Paid,2023-12-17,Flat,,19.0
300,214.0,Grounds Maintenance,119,3,2023,2023-07-01,2023-11-30,Paid,2023-12-22,Flat,,19.0
300,214.0,Cleaning (Communal Areas),140,3,2023,2023-07-01,2023-11-30,Paid,2023-12-13,Flat,,19.0
300,214.0,Lift Maintenance,147,3,2023,2023-07-01,2023-11-30,Paid,2023-12-24,Flat,,19.0
300,214.0,Building Repairs,245,3,2023,2023-07-01,2023-11-30,Pending,,Flat,,19.0
300,214.0,Management Fee,92,3,2023,2023-07-01,2023-11-30,Paid,2023-12-14,Flat,,19.0
300,214.0,Security Systems,73,3,2023,2023-07-01,2023-11-30,Paid,2023-12-07,Flat,,19.0
300,214.0,Electricity (Communal Areas),115,3,2023,2023-07-01,2023-11-30,Pending,,Flat,,19.0
300,214.0,Water (Communal Areas),59,3,2023,2023-07-01,2023-11-30,Paid,2023-12-28,Flat,,19.0
300,214.0,Sinking Fund,172,3,2023,2023-07-01,2023-11-30,Paid,2023-12-17,Flat,,19.0
300,214.0,Building Insurance,191,4,2023,2023-10-01,2023-12-31,Paid,2024-01-07,Flat,,19.0
300,214.0,Grounds Maintenance,114,4,2023,2023-10-01,2023-12-31,Paid,2024-01-16,Flat,,19.0
300,214.0,Cleaning (Communal Areas),155,4,2023,2023-10-01,2023-12-31,Pending,,Flat,,19.0
300,214.0,Lift Maintenance,135,4,2023,2023-10-01,2023-12-31,Paid,2024-01-05,Flat,,19.0
300,214.0,Building Repairs,217,4,2023,2023-10-01,2023-12-31,Paid,2024-01-24,Flat,,19.0
300,214.0,Management Fee,77,4,2023,2023-10-01,2023-12-31,Paid,2024-01-25,Flat,,19.0
300,214.0,Security Systems,71,4,2023,2023-10-01,2023-12-31,Paid,2024-01-28,Flat,,19.0
300,214.0,Electricity (Communal Areas),109,4,2023,2023-10-01,2023-12-31,Pending,,Flat,,19.0
300,214.0,Water (Communal Areas),46,4,2023,2023-10-01,2023-12-31,Paid,2024-01-14,Flat,,19.0
300,214.0,Sinking Fund,203,4,2023,2023-10-01,2023-12-31,Pending,,Flat,,19.0
300,214.0,Building Insurance,192,1,2024,2024-01-01,2024-05-30,Paid,2024-06-15,Flat,,19.0
300,214.0,Grounds Maintenance,93,1,2024,2024-01-01,2024-05-30,Paid,2024-06-26,Flat,,19.0
300,214.0,Cleaning (Communal Areas),153,1,2024,2024-01-01,2024-05-30,Paid,2024-05-31,Flat,,19.0
300,214.0,Lift Maintenance,144,1,2024,2024-01-01,2024-05-30,Paid,2024-06-03,Flat,,19.0
300,214.0,Building Repairs,229,1,2024,2024-01-01,2024-05-30,Paid,2024-06-20,Flat,,19.0
300,214.0,Management Fee,99,1,2024,2024-01-01,2024-05-30,Paid,2024-06-21,Flat,,19.0
300,214.0,Security Systems,83,1,2024,2024-01-01,2024-05-30,Paid,2024-06-13,Flat,,19.0
300,214.0,Electricity (Communal Areas),96,1,2024,2024-01-01,2024-05-30,Paid,2024-06-25,Flat,,19.0
300,214.0,Water (Communal Areas),46,1,2024,2024-01-01,2024-05-30,Paid,2024-06-02,Flat,,19.0
300,214.0,Sinking Fund,200,1,2024,2024-01-01,2024-05-30,Pending,,Flat,,19.0
300,214.0,Building Insurance,206,2,2024,2024-04-01,2024-08-30,Paid,2024-09-21,Flat,,19.0
300,214.0,Grounds Maintenance,93,2,2024,2024-04-01,2024-08-30,Paid,2024-09-17,Flat,,19.0
300,214.0,Cleaning (Communal Areas),180,2,2024,2024-04-01,2024-08-30,Paid,2024-09-01,Flat,,19.0
300,214.0,Lift Maintenance,129,2,2024,2024-04-01,2024-08-30,Paid,2024-09-05,Flat,,19.0
300,214.0,Building Repairs,194,2,2024,2024-04-01,2024-08-30,Paid,2024-09-18,Flat,,19.0
300,214.0,Management Fee,96,2,2024,2024-04-01,2024-08-30,Paid,2024-09-24,Flat,,19.0
300,214.0,Security Systems,62,2,2024,2024-04-01,2024-08-30,Paid,2024-08-31,Flat,,19.0
300,214.0,Electricity (Communal Areas),101,2,2024,2024-04-01,2024-08-30,Paid,2024-09-27,Flat,,19.0
300,214.0,Water (Communal Areas),53,2,2024,2024-04-01,2024-08-30,Pending,,Flat,,19.0
300,214.0,Sinking Fund,154,2,2024,2024-04-01,2024-08-30,Paid,2024-09-15,Flat,,19.0
300,214.0,Building Insurance,200,3,2024,2024-07-01,2024-11-30,Paid,2024-12-26,Flat,,19.0
300,214.0,Grounds Maintenance,107,3,2024,2024-07-01,2024-11-30,Paid,2024-12-19,Flat,,19.0
300,214.0,Cleaning (Communal Areas),168,3,2024,2024-07-01,2024-11-30,Paid,2024-12-04,Flat,,19.0
300,214.0,Lift Maintenance,151,3,2024,2024-07-01,2024-11-30,Paid,2024-12-02,Flat,,19.0
300,214.0,Building Repairs,245,3,2024,2024-07-01,2024-11-30,Paid,2024-12-02,Flat,,19.0
300,214.0,Management Fee,96,3,2024,2024-07-01,2024-11-30,Paid,2024-12-21,Flat,,19.0
300,214.0,Security Systems,77,3,2024,2024-07-01,2024-11-30,Paid,2024-12-23,Flat,,19.0
300,214.0,Electricity (Communal Areas),106,3,2024,2024-07-01,2024-11-30,Paid,2024-12-15,Flat,,19.0
300,214.0,Water (Communal Areas),61,3,2024,2024-07-01,2024-11-30,Paid,2024-12-14,Flat,,19.0
300,214.0,Sinking Fund,154,3,2024,2024-07-01,2024-11-30,Pending,,Flat,,19.0
