propertyid,period_start,energy_kwh,property_age_years,propertytype,blockid,simulated_energy_kwh
260,2025-01-01 11:52:28.455679,332,71,Flat,22.0,3671.36
260,2025-02-01 11:52:28.455679,238,71,Flat,22.0,3414.33
260,2025-03-01 11:52:28.455679,248,71,Flat,22.0,3317.66
260,2025-04-01 11:52:28.455679,311,71,Flat,22.0,3265.69
261,2024-05-01 11:52:28.455679,284,71,Flat,22.0,3454.12
261,2024-06-01 11:52:28.455679,294,71,Flat,22.0,3348.08
261,2024-07-01 11:52:28.455679,222,71,Flat,22.0,3302.45
261,2024-08-01 11:52:28.455679,335,71,Flat,22.0,3143.57
261,2024-09-01 11:52:28.455679,274,71,Flat,22.0,3611.87
261,2024-10-01 11:52:28.455679,332,71,Flat,22.0,3392.4
261,2024-11-01 11:52:28.455679,357,71,Flat,22.0,3202.95
261,2024-12-01 11:52:28.455679,295,71,Flat,22.0,3365.75
261,2025-01-01 11:52:28.455679,333,71,Flat,22.0,3529.83
261,2025-02-01 11:52:28.455679,339,71,Flat,22.0,3425.77
261,2025-03-01 11:52:28.455679,372,71,Flat,22.0,3458.2
261,2025-04-01 11:52:28.455679,262,71,Flat,22.0,3428.51
262,2024-05-01 11:52:28.455679,378,74,Flat,21.0,3224.63
262,2024-06-01 11:52:28.455679,268,74,Flat,21.0,3669.7
262,2024-07-01 11:52:28.455679,319,74,Flat,21.0,3138.35
262,2024-08-01 11:52:28.455679,283,74,Flat,21.0,3572.31
262,2024-09-01 11:52:28.455679,235,74,Flat,21.0,3603.11
262,2024-10-01 11:52:28.455679,288,74,Flat,21.0,3436.03
262,2024-11-01 11:52:28.455679,254,74,Flat,21.0,3550.68
262,2024-12-01 11:52:28.455679,276,74,Flat,21.0,3424.57
262,2025-01-01 11:52:28.455679,344,74,Flat,21.0,3553.1
262,2025-02-01 11:52:28.455679,345,74,Flat,21.0,3678.58
262,2025-03-01 11:52:28.455679,348,74,Flat,21.0,3321.57
262,2025-04-01 11:52:28.455679,303,74,Flat,21.0,3614.79
263,2024-05-01 11:52:28.455679,195,47,House,19.0,3278.48
263,2024-06-01 11:52:28.455679,307,47,House,19.0,2992.91
263,2024-07-01 11:52:28.455679,350,47,House,19.0,2839.38
263,2024-08-01 11:52:28.455679,181,47,House,19.0,3392.65
263,2024-09-01 11:52:28.455679,230,47,House,19.0,2957.74
263,2024-10-01 11:52:28.455679,398,47,House,19.0,2986.31
263,2024-11-01 11:52:28.455679,191,47,House,19.0,2990.47
263,2024-12-01 11:52:28.455679,388,47,House,19.0,3029.57
263,2025-01-01 11:52:28.455679,340,47,House,19.0,2872.23
263,2025-02-01 11:52:28.455679,347,47,House,19.0,2978.0
263,2025-03-01 11:52:28.455679,427,47,House,19.0,3130.44
263,2025-04-01 11:52:28.455679,320,47,House,19.0,2865.32
264,2024-05-01 11:52:28.455679,289,71,Flat,22.0,3336.0
264,2024-06-01 11:52:28.455679,356,71,Flat,22.0,3361.58
264,2024-07-01 11:52:28.455679,255,71,Flat,22.0,3200.45
264,2024-08-01 11:52:28.455679,318,71,Flat,22.0,3283.43
264,2024-09-01 11:52:28.455679,352,71,Flat,22.0,3275.28
264,2024-10-01 11:52:28.455679,331,71,Flat,22.0,3419.9
264,2024-11-01 11:52:28.455679,350,71,Flat,22.0,3587.23
264,2024-12-01 11:52:28.455679,271,71,Flat,22.0,3710.74
264,2025-01-01 11:52:28.455679,272,71,Flat,22.0,3431.44
264,2025-02-01 11:52:28.455679,307,71,Flat,22.0,3511.29
264,2025-03-01 11:52:28.455679,306,71,Flat,22.0,3468.68
264,2025-04-01 11:52:28.455679,257,71,Flat,22.0,3001.31
265,2024-05-01 11:52:28.455679,324,71,Flat,22.0,3190.42
265,2024-06-01 11:52:28.455679,276,71,Flat,22.0,3572.25
265,2024-07-01 11:52:28.455679,211,71,Flat,22.0,3591.7
265,2024-08-01 11:52:28.455679,258,71,Flat,22.0,3587.12
265,2024-09-01 11:52:28.455679,283,71,Flat,22.0,3384.44
265,2024-10-01 11:52:28.455679,281,71,Flat,22.0,3021.03
265,2024-11-01 11:52:28.455679,338,71,Flat,22.0,3214.3
265,2024-12-01 11:52:28.455679,247,71,Flat,22.0,3244.9
265,2025-01-01 11:52:28.455679,336,71,Flat,22.0,3545.75
265,2025-02-01 11:52:28.455679,306,71,Flat,22.0,3348.53
265,2025-03-01 11:52:28.455679,235,71,Flat,22.0,3758.08
265,2025-04-01 11:52:28.455679,321,71,Flat,22.0,3713.53
266,2024-05-01 11:52:28.455679,298,71,Flat,22.0,3754.74
266,2024-06-01 11:52:28.455679,294,71,Flat,22.0,3236.7
266,2024-07-01 11:52:28.455679,266,71,Flat,22.0,3518.18
266,2024-08-01 11:52:28.455679,357,71,Flat,22.0,3324.5
266,2024-09-01 11:52:28.455679,237,71,Flat,22.0,3485.57
266,2024-10-01 11:52:28.455679,233,71,Flat,22.0,3258.88
266,2024-11-01 11:52:28.455679,284,71,Flat,22.0,3665.23
266,2024-12-01 11:52:28.455679,255,71,Flat,22.0,3262.61
266,2025-01-01 11:52:28.455679,233,71,Flat,22.0,3030.55
266,2025-02-01 11:52:28.455679,332,71,Flat,22.0,3826.76
266,2025-03-01 11:52:28.455679,306,71,Flat,22.0,3508.5
266,2025-04-01 11:52:28.455679,229,71,Flat,22.0,3206.17
267,2024-05-01 11:52:28.455679,311,29,Flat,20.0,2547.55
267,2024-06-01 11:52:28.455679,260,29,Flat,20.0,2464.63
267,2024-07-01 11:52:28.455679,281,29,Flat,20.0,2581.15
267,2024-08-01 11:52:28.455679,312,29,Flat,20.0,2740.56
267,2024-09-01 11:52:28.455679,305,29,Flat,20.0,2709.16
267,2024-10-01 11:52:28.455679,248,29,Flat,20.0,2630.75
267,2024-11-01 11:52:28.455679,285,29,Flat,20.0,2581.05
267,2024-12-01 11:52:28.455679,233,29,Flat,20.0,2795.73
267,2025-01-01 11:52:28.455679,340,29,Flat,20.0,2194.91
267,2025-02-01 11:52:28.455679,292,29,Flat,20.0,2430.21
267,2025-03-01 11:52:28.455679,183,29,Flat,20.0,2384.27
267,2025-04-01 11:52:28.455679,248,29,Flat,20.0,2781.25
268,2024-05-01 11:52:28.455679,218,74,Block of Flats,21.0,3332.18
268,2024-06-01 11:52:28.455679,285,74,Block of Flats,21.0,3222.81
268,2024-07-01 11:52:28.455679,285,74,Block of Flats,21.0,3589.87
268,2024-08-01 11:52:28.455679,277,74,Block of Flats,21.0,3298.25
268,2024-09-01 11:52:28.455679,287,74,Block of Flats,21.0,3409.85
268,2024-10-01 11:52:28.455679,313,74,Block of Flats,21.0,3956.23
268,2024-11-01 11:52:28.455679,380,74,Block of Flats,21.0,3637.43
268,2024-12-01 11:52:28.455679,191,74,Block of Flats,21.0,3437.79
268,2025-01-01 11:52:28.455679,276,74,Block of Flats,21.0,3455.77
268,2025-02-01 11:52:28.455679,327,74,Block of Flats,21.0,3661.5
268,2025-03-01 11:52:28.455679,341,74,Block of Flats,21.0,3612.57
268,2025-04-01 11:52:28.455679,366,74,Block of Flats,21.0,3495.12
269,2024-05-01 11:52:28.455679,215,47,Flat,19.0,2960.71
269,2024-06-01 11:52:28.455679,207,47,Flat,19.0,2644.03
269,2024-07-01 11:52:28.455679,323,47,Flat,19.0,2602.0
269,2024-08-01 11:52:28.455679,309,47,Flat,19.0,2904.64
269,2024-09-01 11:52:28.455679,320,47,Flat,19.0,2813.34
269,2024-10-01 11:52:28.455679,383,47,Flat,19.0,3057.22
269,2024-11-01 11:52:28.455679,262,47,Flat,19.0,2979.44
269,2024-12-01 11:52:28.455679,327,47,Flat,19.0,2785.45
269,2025-01-01 11:52:28.455679,277,47,Flat,19.0,2972.64
269,2025-02-01 11:52:28.455679,138,47,Flat,19.0,2856.35
269,2025-03-01 11:52:28.455679,325,47,Flat,19.0,3353.32
269,2025-04-01 11:52:28.455679,267,47,Flat,19.0,3017.25
270,2024-05-01 11:52:28.455679,295,71,House,22.0,3107.88
270,2024-06-01 11:52:28.455679,345,71,House,22.0,3784.1
270,2024-07-01 11:52:28.455679,220,71,House,22.0,3293.37
270,2024-08-01 11:52:28.455679,257,71,House,22.0,3225.05
270,2024-09-01 11:52:28.455679,367,71,House,22.0,3848.74
270,2024-10-01 11:52:28.455679,303,71,House,22.0,3489.17
270,2024-11-01 11:52:28.455679,351,71,House,22.0,3560.15
270,2024-12-01 11:52:28.455679,301,71,House,22.0,3566.61
270,2025-01-01 11:52:28.455679,316,71,House,22.0,3378.8
270,2025-02-01 11:52:28.455679,192,71,House,22.0,3305.52
270,2025-03-01 11:52:28.455679,356,71,House,22.0,3338.15
270,2025-04-01 11:52:28.455679,403,71,House,22.0,3741.77
271,2024-05-01 11:52:28.455679,291,74,Flat,21.0,3520.76
271,2024-06-01 11:52:28.455679,287,74,Flat,21.0,3742.58
271,2024-07-01 11:52:28.455679,307,74,Flat,21.0,3464.71
271,2024-08-01 11:52:28.455679,355,74,Flat,21.0,3328.92
271,2024-09-01 11:52:28.455679,296,74,Flat,21.0,3191.56
271,2024-10-01 11:52:28.455679,317,74,Flat,21.0,3609.6
271,2024-11-01 11:52:28.455679,255,74,Flat,21.0,3818.82
271,2024-12-01 11:52:28.455679,396,74,Flat,21.0,3302.81
271,2025-01-01 11:52:28.455679,269,74,Flat,21.0,3582.67
271,2025-02-01 11:52:28.455679,292,74,Flat,21.0,3204.88
271,2025-03-01 11:52:28.455679,343,74,Flat,21.0,3368.86
271,2025-04-01 11:52:28.455679,232,74,Flat,21.0,3533.59
272,2024-05-01 11:52:28.455679,270,47,Flat,19.0,2594.34
272,2024-06-01 11:52:28.455679,369,47,Flat,19.0,2936.4
272,2024-07-01 11:52:28.455679,333,47,Flat,19.0,2772.66
272,2024-08-01 11:52:28.455679,312,47,Flat,19.0,3060.95
272,2024-09-01 11:52:28.455679,323,47,Flat,19.0,2906.92
272,2024-10-01 11:52:28.455679,362,47,Flat,19.0,3127.89
272,2024-11-01 11:52:28.455679,327,47,Flat,19.0,2884.08
272,2024-12-01 11:52:28.455679,314,47,Flat,19.0,2667.52
272,2025-01-01 11:52:28.455679,281,47,Flat,19.0,2642.61
272,2025-02-01 11:52:28.455679,279,47,Flat,19.0,2558.2
272,2025-03-01 11:52:28.455679,303,47,Flat,19.0,3066.59
272,2025-04-01 11:52:28.455679,362,47,Flat,19.0,3451.55
273,2024-05-01 11:52:28.455679,323,47,Block of Flats,19.0,3027.05
273,2024-06-01 11:52:28.455679,292,47,Block of Flats,19.0,3274.41
273,2024-07-01 11:52:28.455679,256,47,Block of Flats,19.0,3166.71
273,2024-08-01 11:52:28.455679,314,47,Block of Flats,19.0,2836.33
273,2024-09-01 11:52:28.455679,278,47,Block of Flats,19.0,3193.06
273,2024-10-01 11:52:28.455679,235,47,Block of Flats,19.0,2844.29
273,2024-11-01 11:52:28.455679,289,47,Block of Flats,19.0,2848.26
273,2024-12-01 11:52:28.455679,311,47,Block of Flats,19.0,2898.28
273,2025-01-01 11:52:28.455679,287,47,Block of Flats,19.0,2907.76
273,2025-02-01 11:52:28.455679,345,47,Block of Flats,19.0,3072.27
273,2025-03-01 11:52:28.455679,296,47,Block of Flats,19.0,2805.82
273,2025-04-01 11:52:28.455679,241,47,Block of Flats,19.0,3117.82
274,2024-05-01 11:52:28.455679,304,29,Flat,20.0,2754.95
274,2024-06-01 11:52:28.455679,349,29,Flat,20.0,2648.59
274,2024-07-01 11:52:28.455679,345,29,Flat,20.0,2967.92
274,2024-08-01 11:52:28.455679,277,29,Flat,20.0,2837.48
274,2024-09-01 11:52:28.455679,306,29,Flat,20.0,2793.95
274,2024-10-01 11:52:28.455679,273,29,Flat,20.0,2593.23
274,2024-11-01 11:52:28.455679,252,29,Flat,20.0,2650.35
274,2024-12-01 11:52:28.455679,293,29,Flat,20.0,2684.76
274,2025-01-01 11:52:28.455679,351,29,Flat,20.0,2582.65
274,2025-02-01 11:52:28.455679,368,29,Flat,20.0,2504.89
274,2025-03-01 11:52:28.455679,328,29,Flat,20.0,2098.86
274,2025-04-01 11:52:28.455679,298,29,Flat,20.0,2723.55
275,2024-05-01 11:52:28.455679,244,74,Flat,21.0,3688.29
275,2024-06-01 11:52:28.455679,257,74,Flat,21.0,3247.78
275,2024-07-01 11:52:28.455679,199,74,Flat,21.0,3601.03
275,2024-08-01 11:52:28.455679,256,74,Flat,21.0,3361.69
275,2024-09-01 11:52:28.455679,244,74,Flat,21.0,3406.69
275,2024-10-01 11:52:28.455679,249,74,Flat,21.0,3742.15
275,2024-11-01 11:52:28.455679,267,74,Flat,21.0,3281.87
275,2024-12-01 11:52:28.455679,286,74,Flat,21.0,3281.57
275,2025-01-01 11:52:28.455679,306,74,Flat,21.0,3840.97
275,2025-02-01 11:52:28.455679,292,74,Flat,21.0,3450.89
275,2025-03-01 11:52:28.455679,293,74,Flat,21.0,3729.31
275,2025-04-01 11:52:28.455679,247,74,Flat,21.0,3160.26
276,2024-05-01 11:52:28.455679,351,47,House,19.0,2636.28
276,2024-06-01 11:52:28.455679,255,47,House,19.0,2757.41
276,2024-07-01 11:52:28.455679,305,47,House,19.0,2843.71
276,2024-08-01 11:52:28.455679,377,47,House,19.0,2659.34
276,2024-09-01 11:52:28.455679,253,47,House,19.0,3013.86
276,2024-10-01 11:52:28.455679,348,47,House,19.0,3026.92
276,2024-11-01 11:52:28.455679,290,47,House,19.0,2760.37
276,2024-12-01 11:52:28.455679,272,47,House,19.0,2776.28
276,2025-01-01 11:52:28.455679,341,47,House,19.0,2802.64
276,2025-02-01 11:52:28.455679,291,47,House,19.0,2707.02
276,2025-03-01 11:52:28.455679,305,47,House,19.0,2360.89
276,2025-04-01 11:52:28.455679,230,47,House,19.0,2922.99
277,2024-05-01 11:52:28.455679,294,47,Flat,18.0,2853.91
277,2024-06-01 11:52:28.455679,345,47,Flat,18.0,2874.37
277,2024-07-01 11:52:28.455679,274,47,Flat,18.0,2737.64
277,2024-08-01 11:52:28.455679,355,47,Flat,18.0,3102.1
277,2024-09-01 11:52:28.455679,414,47,Flat,18.0,3425.08
277,2024-10-01 11:52:28.455679,266,47,Flat,18.0,2773.18
277,2024-11-01 11:52:28.455679,293,47,Flat,18.0,3219.94
277,2024-12-01 11:52:28.455679,343,47,Flat,18.0,3013.33
277,2025-01-01 11:52:28.455679,276,47,Flat,18.0,2947.08
277,2025-02-01 11:52:28.455679,290,47,Flat,18.0,2871.18
277,2025-03-01 11:52:28.455679,296,47,Flat,18.0,2923.36
277,2025-04-01 11:52:28.455679,323,47,Flat,18.0,3169.92
278,2024-05-01 11:52:28.455679,335,29,Flat,20.0,2352.38
278,2024-06-01 11:52:28.455679,310,29,Flat,20.0,2525.0
278,2024-07-01 11:52:28.455679,320,29,Flat,20.0,2829.8
278,2024-08-01 11:52:28.455679,248,29,Flat,20.0,2776.74
278,2024-09-01 11:52:28.455679,321,29,Flat,20.0,2355.48
278,2024-10-01 11:52:28.455679,231,29,Flat,20.0,2543.48
278,2024-11-01 11:52:28.455679,363,29,Flat,20.0,2725.6
278,2024-12-01 11:52:28.455679,277,29,Flat,20.0,2712.69
278,2025-01-01 11:52:28.455679,334,29,Flat,20.0,2775.03
278,2025-02-01 11:52:28.455679,341,29,Flat,20.0,2656.86
278,2025-03-01 11:52:28.455679,262,29,Flat,20.0,2690.39
278,2025-04-01 11:52:28.455679,330,29,Flat,20.0,2648.56
279,2024-05-01 11:52:28.455679,300,47,Block of Flats,18.0,3255.95
279,2024-06-01 11:52:28.455679,227,47,Block of Flats,18.0,2855.64
279,2024-07-01 11:52:28.455679,263,47,Block of Flats,18.0,2949.64
279,2024-08-01 11:52:28.455679,373,47,Block of Flats,18.0,2737.01
279,2024-09-01 11:52:28.455679,284,47,Block of Flats,18.0,2697.6
279,2024-10-01 11:52:28.455679,283,47,Block of Flats,18.0,3004.99
279,2024-11-01 11:52:28.455679,320,47,Block of Flats,18.0,2795.16
279,2024-12-01 11:52:28.455679,283,47,Block of Flats,18.0,2928.46
279,2025-01-01 11:52:28.455679,312,47,Block of Flats,18.0,3263.55
279,2025-02-01 11:52:28.455679,289,47,Block of Flats,18.0,3251.99
279,2025-03-01 11:52:28.455679,327,47,Block of Flats,18.0,3384.81
279,2025-04-01 11:52:28.455679,206,47,Block of Flats,18.0,3267.53
280,2024-05-01 11:52:28.455679,250,29,House,20.0,3060.6
280,2024-06-01 11:52:28.455679,331,29,House,20.0,2667.31
280,2024-07-01 11:52:28.455679,317,29,House,20.0,2399.4
280,2024-08-01 11:52:28.455679,305,29,House,20.0,2379.92
280,2024-09-01 11:52:28.455679,254,29,House,20.0,2859.27
280,2024-10-01 11:52:28.455679,292,29,House,20.0,2590.33
280,2024-11-01 11:52:28.455679,293,29,House,20.0,2605.23
280,2024-12-01 11:52:28.455679,297,29,House,20.0,2470.19
280,2025-01-01 11:52:28.455679,323,29,House,20.0,2494.17
280,2025-02-01 11:52:28.455679,279,29,House,20.0,2656.75
280,2025-03-01 11:52:28.455679,302,29,House,20.0,2368.96
280,2025-04-01 11:52:28.455679,319,29,House,20.0,2631.43
281,2024-05-01 11:52:28.455679,339,29,Flat,20.0,2882.22
281,2024-06-01 11:52:28.455679,291,29,Flat,20.0,2153.27
281,2024-07-01 11:52:28.455679,257,29,Flat,20.0,2271.74
281,2024-08-01 11:52:28.455679,373,29,Flat,20.0,2715.12
281,2024-09-01 11:52:28.455679,223,29,Flat,20.0,2852.79
281,2024-10-01 11:52:28.455679,227,29,Flat,20.0,2482.02
281,2024-11-01 11:52:28.455679,370,29,Flat,20.0,2180.35
281,2024-12-01 11:52:28.455679,333,29,Flat,20.0,2866.38
281,2025-01-01 11:52:28.455679,263,29,Flat,20.0,2417.79
281,2025-02-01 11:52:28.455679,230,29,Flat,20.0,2507.75
281,2025-03-01 11:52:28.455679,310,29,Flat,20.0,2643.81
281,2025-04-01 11:52:28.455679,373,29,Flat,20.0,2446.71
282,2024-05-01 11:52:28.455679,309,71,Flat,22.0,3244.77
282,2024-06-01 11:52:28.455679,292,71,Flat,22.0,3248.44
282,2024-07-01 11:52:28.455679,249,71,Flat,22.0,3791.59
282,2024-08-01 11:52:28.455679,345,71,Flat,22.0,3651.92
282,2024-09-01 11:52:28.455679,251,71,Flat,22.0,3534.9
282,2024-10-01 11:52:28.455679,255,71,Flat,22.0,2982.71
282,2024-11-01 11:52:28.455679,316,71,Flat,22.0,3535.64
282,2024-12-01 11:52:28.455679,164,71,Flat,22.0,3524.84
282,2025-01-01 11:52:28.455679,325,71,Flat,22.0,3164.37
282,2025-02-01 11:52:28.455679,341,71,Flat,22.0,3471.74
282,2025-03-01 11:52:28.455679,331,71,Flat,22.0,3630.3
282,2025-04-01 11:52:28.455679,350,71,Flat,22.0,3533.87
283,2024-05-01 11:52:28.455679,296,47,Flat,18.0,2803.97
283,2024-06-01 11:52:28.455679,250,47,Flat,18.0,2942.65
283,2024-07-01 11:52:28.455679,222,47,Flat,18.0,3086.07
283,2024-08-01 11:52:28.455679,318,47,Flat,18.0,2951.89
283,2024-09-01 11:52:28.455679,254,47,Flat,18.0,3190.86
283,2024-10-01 11:52:28.455679,274,47,Flat,18.0,3019.14
283,2024-11-01 11:52:28.455679,243,47,Flat,18.0,3090.58
283,2024-12-01 11:52:28.455679,379,47,Flat,18.0,3104.28
283,2025-01-01 11:52:28.455679,271,47,Flat,18.0,2726.66
283,2025-02-01 11:52:28.455679,293,47,Flat,18.0,2950.0
283,2025-03-01 11:52:28.455679,244,47,Flat,18.0,2873.53
283,2025-04-01 11:52:28.455679,385,47,Flat,18.0,3148.77
284,2024-05-01 11:52:28.455679,383,74,Flat,21.0,3572.65
284,2024-06-01 11:52:28.455679,325,74,Flat,21.0,3442.36
284,2024-07-01 11:52:28.455679,312,74,Flat,21.0,3223.63
284,2024-08-01 11:52:28.455679,334,74,Flat,21.0,3160.62
284,2024-09-01 11:52:28.455679,298,74,Flat,21.0,3542.07
284,2024-10-01 11:52:28.455679,284,74,Flat,21.0,3336.56
284,2024-11-01 11:52:28.455679,245,74,Flat,21.0,3613.23
284,2024-12-01 11:52:28.455679,343,74,Flat,21.0,3151.37
284,2025-01-01 11:52:28.455679,307,74,Flat,21.0,3798.59
284,2025-02-01 11:52:28.455679,314,74,Flat,21.0,3612.77
284,2025-03-01 11:52:28.455679,376,74,Flat,21.0,3499.84
284,2025-04-01 11:52:28.455679,257,74,Flat,21.0,3816.61
285,2024-05-01 11:52:28.455679,326,47,House,19.0,3129.68
285,2024-06-01 11:52:28.455679,233,47,House,19.0,2845.0
285,2024-07-01 11:52:28.455679,246,47,House,19.0,2955.52
285,2024-08-01 11:52:28.455679,312,47,House,19.0,2547.15
285,2024-09-01 11:52:28.455679,374,47,House,19.0,3152.84
285,2024-10-01 11:52:28.455679,257,47,House,19.0,2880.81
285,2024-11-01 11:52:28.455679,269,47,House,19.0,2544.56
285,2024-12-01 11:52:28.455679,196,47,House,19.0,2703.63
285,2025-01-01 11:52:28.455679,294,47,House,19.0,3114.18
285,2025-02-01 11:52:28.455679,210,47,House,19.0,3262.76
285,2025-03-01 11:52:28.455679,371,47,House,19.0,2944.09
285,2025-04-01 11:52:28.455679,324,47,House,19.0,2743.59
286,2024-05-01 11:52:28.455679,305,47,Flat,19.0,2655.85
286,2024-06-01 11:52:28.455679,255,47,Flat,19.0,3222.92
286,2024-07-01 11:52:28.455679,270,47,Flat,19.0,3029.89
286,2024-08-01 11:52:28.455679,254,47,Flat,19.0,2873.97
286,2024-09-01 11:52:28.455679,339,47,Flat,19.0,2826.35
286,2024-10-01 11:52:28.455679,351,47,Flat,19.0,3074.37
286,2024-11-01 11:52:28.455679,258,47,Flat,19.0,3068.86
286,2024-12-01 11:52:28.455679,252,47,Flat,19.0,2760.68
286,2025-01-01 11:52:28.455679,342,47,Flat,19.0,2711.53
286,2025-02-01 11:52:28.455679,304,47,Flat,19.0,2721.62
286,2025-03-01 11:52:28.455679,240,47,Flat,19.0,2846.36
286,2025-04-01 11:52:28.455679,382,47,Flat,19.0,2802.04
287,2024-05-01 11:52:28.455679,360,47,Flat,19.0,3263.62
287,2024-06-01 11:52:28.455679,287,47,Flat,19.0,2839.24
287,2024-07-01 11:52:28.455679,310,47,Flat,19.0,2690.07
287,2024-08-01 11:52:28.455679,242,47,Flat,19.0,2701.3
287,2024-09-01 11:52:28.455679,283,47,Flat,19.0,2903.21
287,2024-10-01 11:52:28.455679,318,47,Flat,19.0,2575.58
287,2024-11-01 11:52:28.455679,261,47,Flat,19.0,2927.98
287,2024-12-01 11:52:28.455679,300,47,Flat,19.0,2672.76
287,2025-01-01 11:52:28.455679,191,47,Flat,19.0,3171.72
287,2025-02-01 11:52:28.455679,356,47,Flat,19.0,2963.31
287,2025-03-01 11:52:28.455679,389,47,Flat,19.0,3364.2
287,2025-04-01 11:52:28.455679,305,47,Flat,19.0,2894.36
288,2024-05-01 11:52:28.455679,252,71,House,22.0,2793.65
288,2024-06-01 11:52:28.455679,321,71,House,22.0,3711.54
288,2024-07-01 11:52:28.455679,298,71,House,22.0,3520.38
288,2024-08-01 11:52:28.455679,339,71,House,22.0,3551.38
288,2024-09-01 11:52:28.455679,352,71,House,22.0,3219.48
288,2024-10-01 11:52:28.455679,286,71,House,22.0,3411.43
288,2024-11-01 11:52:28.455679,320,71,House,22.0,3457.29
288,2024-12-01 11:52:28.455679,244,71,House,22.0,3372.44
288,2025-01-01 11:52:28.455679,364,71,House,22.0,3073.13
288,2025-02-01 11:52:28.455679,339,71,House,22.0,3973.74
288,2025-03-01 11:52:28.455679,263,71,House,22.0,3587.17
288,2025-04-01 11:52:28.455679,249,71,House,22.0,3504.12
289,2024-05-01 11:52:28.455679,388,71,House,22.0,3682.78
289,2024-06-01 11:52:28.455679,287,71,House,22.0,3548.84
289,2024-07-01 11:52:28.455679,355,71,House,22.0,3284.56
289,2024-08-01 11:52:28.455679,299,71,House,22.0,3669.96
289,2024-09-01 11:52:28.455679,304,71,House,22.0,3590.44
289,2024-10-01 11:52:28.455679,398,71,House,22.0,3292.14
289,2024-11-01 11:52:28.455679,384,71,House,22.0,3578.0
289,2024-12-01 11:52:28.455679,317,71,House,22.0,3371.89
289,2025-01-01 11:52:28.455679,223,71,House,22.0,3461.7
289,2025-02-01 11:52:28.455679,331,71,House,22.0,3539.93
289,2025-03-01 11:52:28.455679,200,71,House,22.0,3693.7
289,2025-04-01 11:52:28.455679,312,71,House,22.0,3290.8
290,2024-05-01 11:52:28.455679,298,47,Flat,18.0,3012.99
290,2024-06-01 11:52:28.455679,208,47,Flat,18.0,3343.15
290,2024-07-01 11:52:28.455679,346,47,Flat,18.0,2904.79
290,2024-08-01 11:52:28.455679,291,47,Flat,18.0,2979.31
290,2024-09-01 11:52:28.455679,328,47,Flat,18.0,3342.85
290,2024-10-01 11:52:28.455679,379,47,Flat,18.0,3067.5
290,2024-11-01 11:52:28.455679,282,47,Flat,18.0,2645.2
290,2024-12-01 11:52:28.455679,325,47,Flat,18.0,2780.9
290,2025-01-01 11:52:28.455679,320,47,Flat,18.0,3077.92
290,2025-02-01 11:52:28.455679,238,47,Flat,18.0,3024.6
290,2025-03-01 11:52:28.455679,299,47,Flat,18.0,2972.52
290,2025-04-01 11:52:28.455679,355,47,Flat,18.0,3372.24
291,2024-05-01 11:52:28.455679,294,47,Flat,18.0,2816.5
291,2024-06-01 11:52:28.455679,370,47,Flat,18.0,2925.12
291,2024-07-01 11:52:28.455679,297,47,Flat,18.0,2547.38
291,2024-08-01 11:52:28.455679,228,47,Flat,18.0,3172.13
291,2024-09-01 11:52:28.455679,281,47,Flat,18.0,2780.23
291,2024-10-01 11:52:28.455679,328,47,Flat,18.0,3151.43
291,2024-11-01 11:52:28.455679,278,47,Flat,18.0,3130.41
291,2024-12-01 11:52:28.455679,314,47,Flat,18.0,3409.82
291,2025-01-01 11:52:28.455679,314,47,Flat,18.0,3069.86
291,2025-02-01 11:52:28.455679,198,47,Flat,18.0,2868.78
291,2025-03-01 11:52:28.455679,207,47,Flat,18.0,3030.72
291,2025-04-01 11:52:28.455679,251,47,Flat,18.0,2788.15
292,2024-05-01 11:52:28.455679,322,29,House,20.0,2643.83
292,2024-06-01 11:52:28.455679,343,29,House,20.0,2539.82
292,2024-07-01 11:52:28.455679,333,29,House,20.0,2565.93
292,2024-08-01 11:52:28.455679,205,29,House,20.0,2400.33
292,2024-09-01 11:52:28.455679,248,29,House,20.0,2640.09
292,2024-10-01 11:52:28.455679,315,29,House,20.0,2744.85
292,2024-11-01 11:52:28.455679,397,29,House,20.0,2249.58
292,2024-12-01 11:52:28.455679,274,29,House,20.0,2442.28
292,2025-01-01 11:52:28.455679,188,29,House,20.0,2613.61
