propertyid,reading_date,humidity,temperature,incident_source,is_iot_alert,unresolved_flag,response_days,repeat_incident_flag,high_priority_flag,sample_type,block_augmented,tenantid_x,propertytype,estateid,tenantid_y,children_under_5,tenantid,blockid
348,2025-03-22 17:55:30.359483,71.6,15.6,IoT Alert,True,False,14,True,False,varied,False,,Flat,,,False,96.0,
35,2025-03-22 18:55:30.359483,71.7,15.9,IoT Alert,True,False,60,False,False,varied,False,,Block of Flats,,,False,428.0,
10,2025-03-22 19:55:30.359483,70.6,12.0,IoT Alert,True,True,60,True,False,varied,False,,Flat,,,True,11.0,
232,2025-03-22 21:55:30.359483,76.5,15.7,IoT Alert,True,True,7,False,False,varied,False,,Flat,,,False,125.0,
465,2025-03-22 22:55:30.359483,74.3,13.7,IoT Alert,True,True,7,False,False,varied,False,,Block of Flats,,,False,115.0,
3,2025-03-23 01:55:30.359483,70.5,13.8,IoT Alert,True,True,7,False,False,varied,False,,Flat,,,False,35.0,
69,2025-03-23 06:55:30.359483,75.0,15.4,IoT Alert,True,False,14,False,False,varied,False,,Flat,,,False,9.0,
60,2025-03-23 08:55:30.359483,76.8,15.9,IoT Alert,True,True,7,False,False,varied,False,,Flat,,,False,230.0,
476,2025-03-23 09:55:30.359483,73.5,14.6,IoT Alert,True,False,30,False,False,varied,False,,Block of Flats,,,False,31.0,
119,2025-03-23 10:55:30.359483,75.5,15.5,IoT Alert,True,False,14,False,False,varied,False,,House,,,False,174.0,
428,2025-03-23 12:55:30.359483,76.3,13.0,IoT Alert,True,True,14,False,False,varied,False,,Flat,,,True,430.0,
61,2025-03-23 13:55:30.359483,78.8,12.0,IoT Alert,True,False,14,True,False,varied,False,,House,,,False,160.0,
311,2025-03-23 14:55:30.359483,74.5,15.6,IoT Alert,True,True,7,False,False,varied,False,,Flat,,,False,213.0,
1,2025-03-23 15:55:30.359483,75.2,14.8,IoT Alert,True,False,90,True,False,varied,False,,Flat,,,False,47.0,
451,2025-03-23 18:55:30.359483,71.2,15.7,IoT Alert,True,False,30,False,False,varied,False,,Flat,,,False,10.0,
453,2025-03-23 20:55:30.359483,74.4,15.3,IoT Alert,True,True,0,False,False,varied,False,,Flat,,,False,322.0,
126,2025-03-23 22:55:30.359483,79.7,12.9,IoT Alert,True,False,60,True,False,varied,False,,Flat,,,False,280.0,
371,2025-03-24 01:55:30.359483,71.8,12.7,IoT Alert,True,False,14,False,False,varied,False,,House,,,False,319.0,
442,2025-03-24 02:55:30.359483,74.1,15.9,IoT Alert,True,False,60,False,False,varied,False,,House,,,False,422.0,
30,2025-03-24 03:55:30.359483,71.1,14.9,IoT Alert,True,False,30,False,False,varied,False,,Block of Flats,,,False,164.0,
479,2025-03-24 03:55:30.359483,81.2,13.4,IoT Alert,True,True,14,False,False,varied,False,,Flat,,,True,209.0,
280,2025-03-24 03:55:30.359483,70.1,13.2,IoT Alert,True,True,0,True,False,varied,False,,House,,,False,395.0,
250,2025-03-24 04:55:30.359483,70.5,13.9,IoT Alert,True,False,7,False,False,varied,False,,House,,,True,101.0,
246,2025-03-24 05:55:30.359483,72.1,15.3,IoT Alert,True,False,14,True,False,varied,False,,Flat,,,False,203.0,
453,2025-03-24 05:55:30.359483,81.9,12.4,IoT Alert,True,False,30,False,False,varied,False,,Flat,,,False,322.0,
242,2025-03-24 07:55:30.359483,74.5,13.5,IoT Alert,True,True,7,False,False,varied,False,,Flat,,,False,438.0,
248,2025-03-24 08:55:30.359483,74.4,15.9,IoT Alert,True,True,0,False,False,varied,False,,House,,,False,117.0,
32,2025-03-24 09:55:30.359483,70.9,11.4,IoT Alert,True,False,60,False,False,varied,False,,House,,,False,131.0,
367,2025-03-24 09:55:30.359483,73.2,15.7,IoT Alert,True,True,90,True,False,varied,False,,Flat,,,True,431.0,
448,2025-03-24 10:55:30.359483,71.3,14.5,IoT Alert,True,False,14,False,False,varied,False,,Flat,,,True,260.0,
167,2025-03-24 13:55:30.359483,82.6,13.6,IoT Alert,True,True,0,False,False,varied,False,,House,,,True,444.0,
162,2025-03-24 15:55:30.359483,70.3,15.5,IoT Alert,True,True,7,False,False,varied,False,,Block of Flats,,,False,411.0,
381,2025-03-24 15:55:30.359483,71.0,15.4,IoT Alert,True,True,0,False,False,varied,False,,Flat,,,True,245.0,
255,2025-03-24 16:55:30.359483,73.1,15.0,IoT Alert,True,False,90,False,False,varied,False,,Flat,,,False,351.0,
127,2025-03-24 19:55:30.359483,72.0,13.6,IoT Alert,True,True,0,False,False,varied,False,,Flat,,,True,129.0,
211,2025-03-24 22:55:30.359483,70.8,15.6,IoT Alert,True,False,14,False,False,varied,False,,House,,,False,189.0,
258,2025-03-24 22:55:30.359483,74.5,13.2,IoT Alert,True,True,7,True,False,varied,False,,House,,,,,
98,2025-03-24 22:55:30.359483,71.0,13.2,IoT Alert,True,False,14,False,False,varied,False,,House,,,False,268.0,
477,2025-03-24 22:55:30.359483,70.3,9.8,IoT Alert,True,False,30,False,False,varied,False,,Flat,,,False,382.0,
302,2025-03-25 04:55:30.359483,74.4,14.8,IoT Alert,True,False,60,True,False,varied,False,,Block of Flats,,,False,107.0,
163,2025-03-25 05:55:30.359483,74.6,15.6,IoT Alert,True,True,7,False,False,varied,False,,Flat,,,False,376.0,
458,2025-03-25 06:55:30.359483,70.5,14.9,IoT Alert,True,True,0,False,False,varied,False,,House,,,False,403.0,
370,2025-03-25 06:55:30.359483,77.2,15.5,IoT Alert,True,False,0,False,False,varied,False,,Flat,,,True,180.0,
115,2025-03-25 08:55:30.359483,71.6,10.3,IoT Alert,True,False,90,False,False,varied,False,,Flat,,,False,175.0,
113,2025-03-25 10:55:30.359483,73.8,14.5,IoT Alert,True,False,60,False,False,varied,False,,Flat,,,False,295.0,
143,2025-03-25 12:55:30.359483,72.1,9.5,IoT Alert,True,True,14,False,False,varied,False,,House,,,True,336.0,
80,2025-03-25 13:55:30.359483,70.9,12.3,IoT Alert,True,False,30,True,False,varied,False,,Flat,,,False,65.0,
133,2025-03-25 13:55:30.359483,86.8,12.6,IoT Alert,True,False,30,False,False,varied,False,,Flat,,,True,110.0,
198,2025-03-25 19:55:30.359483,76.1,15.4,IoT Alert,True,True,0,False,False,varied,False,,Block of Flats,,,False,306.0,
229,2025-03-25 20:55:30.359483,70.7,14.5,IoT Alert,True,False,90,False,False,varied,False,,Flat,,,True,207.0,
297,2025-03-25 21:55:30.359483,73.1,9.7,IoT Alert,True,False,14,False,False,varied,False,,House,,,False,252.0,
343,2025-03-25 21:55:30.359483,70.4,15.6,IoT Alert,True,True,7,False,False,varied,False,,Block of Flats,,,False,338.0,
464,2025-03-26 01:55:30.359483,88.2,12.7,IoT Alert,True,False,14,False,False,varied,False,,Flat,,,False,385.0,
103,2025-03-26 03:55:30.359483,70.8,13.6,IoT Alert,True,False,0,False,False,varied,False,,House,,,,,
334,2025-03-26 03:55:30.359483,73.8,15.0,IoT Alert,True,True,0,False,False,varied,False,,Flat,,,False,36.0,
40,2025-03-26 03:55:30.359483,70.7,15.4,IoT Alert,True,False,30,False,False,varied,False,,Flat,,,False,66.0,
356,2025-03-26 14:55:30.359483,70.2,12.7,IoT Alert,True,False,0,False,False,varied,False,,Flat,,,True,291.0,
246,2025-03-26 15:55:30.359483,72.1,11.8,IoT Alert,True,False,30,False,False,varied,False,,Flat,,,False,203.0,
450,2025-03-26 17:55:30.359483,74.4,12.7,IoT Alert,True,True,7,False,False,varied,False,,Flat,,,False,243.0,
473,2025-03-26 18:55:30.359483,74.8,14.1,IoT Alert,True,True,7,True,False,varied,False,,Flat,,,False,92.0,
189,2025-03-26 20:55:30.359483,77.9,13.5,IoT Alert,True,True,7,False,False,varied,False,,Flat,,,,,
407,2025-03-26 22:55:30.359483,70.3,13.6,IoT Alert,True,True,7,False,False,varied,False,,House,,,False,13.0,
372,2025-03-26 22:55:30.359483,70.4,15.7,IoT Alert,True,False,30,False,False,varied,False,,Flat,,,False,15.0,
199,2025-03-26 22:55:30.359483,78.9,13.5,IoT Alert,True,True,7,False,False,varied,False,,Flat,,,False,254.0,
258,2025-03-27 00:55:30.359483,71.8,15.5,IoT Alert,True,True,14,False,False,varied,False,,House,,,,,
195,2025-03-27 00:55:30.359483,71.5,12.3,IoT Alert,True,False,14,True,False,varied,False,,House,,,False,12.0,
178,2025-03-27 05:55:30.359483,74.4,14.7,IoT Alert,True,True,30,False,False,varied,False,,Block of Flats,,,True,240.0,
375,2025-03-27 09:55:30.359483,74.7,12.4,IoT Alert,True,False,90,True,False,varied,False,,Flat,,,False,3.0,
244,2025-03-27 10:55:30.359483,74.0,14.5,IoT Alert,True,True,30,True,False,varied,False,,House,,,,,
393,2025-03-27 11:55:30.359483,74.8,15.3,IoT Alert,True,True,7,False,False,varied,False,,House,,,False,258.0,
302,2025-03-27 13:55:30.359483,73.0,10.7,IoT Alert,True,True,0,False,False,varied,False,,Block of Flats,,,False,107.0,
399,2025-03-27 14:55:30.359483,70.3,14.9,IoT Alert,True,True,7,False,False,varied,False,,Flat,,,False,337.0,
92,2025-03-27 14:55:30.359483,72.0,12.6,IoT Alert,True,False,14,False,False,varied,False,,House,,,False,432.0,
24,2025-03-27 16:55:30.359483,72.7,15.4,IoT Alert,True,True,0,False,False,varied,False,,Flat,,,False,147.0,
276,2025-03-27 18:55:30.359483,77.6,15.2,IoT Alert,True,False,14,True,False,varied,False,,House,,,False,184.0,
223,2025-03-27 18:55:30.359483,72.8,15.6,IoT Alert,True,False,14,False,False,varied,False,,Flat,,,False,148.0,
425,2025-03-27 19:55:30.359483,71.5,14.8,IoT Alert,True,True,7,False,False,varied,False,,Flat,,,True,372.0,
275,2025-03-27 21:55:30.359483,70.8,13.6,IoT Alert,True,False,30,False,False,varied,False,,Flat,,,False,222.0,
436,2025-03-27 23:55:30.359483,70.1,15.4,IoT Alert,True,True,0,False,False,varied,False,,Block of Flats,,,,,
120,2025-03-27 23:55:30.359483,72.2,15.5,IoT Alert,True,True,0,False,False,varied,False,,House,,,False,212.0,
70,2025-03-28 00:55:30.359483,73.6,15.7,IoT Alert,True,True,30,False,False,varied,False,,House,,,True,78.0,
38,2025-03-28 00:55:30.359483,78.0,14.0,IoT Alert,True,False,14,False,False,varied,False,,Flat,,,False,171.0,
188,2025-03-28 01:55:30.359483,70.5,14.5,IoT Alert,True,False,30,False,False,varied,False,,House,,,,,
265,2025-03-28 03:55:30.359483,72.2,15.6,IoT Alert,True,True,14,False,False,varied,False,,Flat,,,True,437.0,
224,2025-03-28 03:55:30.359483,74.9,15.4,IoT Alert,True,True,7,False,False,varied,False,,Flat,,,False,282.0,
261,2025-03-28 07:55:30.359483,75.1,15.8,IoT Alert,True,False,60,False,False,varied,False,,Flat,,,False,374.0,
139,2025-03-28 07:55:30.359483,75.0,13.8,IoT Alert,True,True,30,False,False,varied,False,,House,,,True,378.0,
384,2025-03-28 07:55:30.359483,70.3,14.6,IoT Alert,True,True,30,False,False,varied,False,,Flat,,,True,330.0,
35,2025-03-28 08:55:30.359483,77.6,14.9,IoT Alert,True,True,7,False,False,varied,False,,Block of Flats,,,False,428.0,
45,2025-03-28 10:55:30.359483,72.6,14.4,IoT Alert,True,False,14,False,False,varied,False,,House,,,False,323.0,
152,2025-03-28 11:55:30.359483,70.4,14.0,IoT Alert,True,False,7,False,False,varied,False,,Block of Flats,,,,,
13,2025-03-28 15:55:30.359483,70.7,9.5,IoT Alert,True,True,0,False,False,varied,False,,Flat,,,False,332.0,
401,2025-03-28 16:55:30.359483,78.9,15.0,IoT Alert,True,False,90,False,False,varied,False,,Flat,,,False,193.0,
95,2025-03-28 17:55:30.359483,72.9,15.3,IoT Alert,True,True,0,True,False,varied,False,,House,,,False,144.0,
283,2025-03-28 17:55:30.359483,74.7,13.4,IoT Alert,True,False,90,False,False,varied,False,,Flat,,,False,350.0,
409,2025-03-28 17:55:30.359483,72.2,15.9,IoT Alert,True,False,14,True,False,varied,False,,Flat,,,False,20.0,
334,2025-03-28 18:55:30.359483,78.2,14.6,IoT Alert,True,True,0,False,False,varied,False,,Flat,,,False,36.0,
69,2025-03-28 19:55:30.359483,72.6,12.8,IoT Alert,True,False,14,False,False,varied,False,,Flat,,,False,9.0,
49,2025-03-28 20:55:30.359483,72.7,14.6,IoT Alert,True,False,60,False,False,varied,False,,Flat,,,,,
142,2025-03-29 00:55:30.359483,71.4,15.9,IoT Alert,True,False,30,False,False,varied,False,,Block of Flats,,,False,186.0,
450,2025-03-29 01:55:30.359483,72.3,14.9,IoT Alert,True,False,60,False,False,varied,False,,Flat,,,False,243.0,
224,2025-03-29 04:55:30.359483,74.6,15.4,IoT Alert,True,False,30,False,False,varied,False,,Flat,,,False,282.0,
392,2025-03-29 04:55:30.359483,75.1,15.2,IoT Alert,True,False,30,False,False,varied,False,,Flat,,,False,70.0,
493,2025-03-29 05:55:30.359483,70.7,14.8,IoT Alert,True,False,60,False,False,varied,False,,Flat,,,False,446.0,
123,2025-03-29 05:55:30.359483,75.5,15.8,IoT Alert,True,True,7,False,False,varied,False,,Flat,,,False,270.0,
19,2025-03-29 05:55:30.359483,71.9,12.7,IoT Alert,True,True,14,True,False,varied,False,,Flat,,,True,58.0,
303,2025-03-29 09:55:30.359483,74.8,14.3,IoT Alert,True,True,7,False,False,varied,False,,House,,,False,281.0,
335,2025-03-29 12:55:30.359483,71.4,15.9,IoT Alert,True,True,90,True,False,varied,False,,House,,,True,30.0,
389,2025-03-29 12:55:30.359483,72.0,15.2,IoT Alert,True,False,90,False,False,varied,False,,Flat,,,False,16.0,
59,2025-03-29 16:55:30.359483,75.0,14.8,IoT Alert,True,True,0,True,False,varied,False,,Block of Flats,,,,,
348,2025-03-29 19:55:30.359483,72.8,14.8,IoT Alert,True,False,30,True,False,varied,False,,Flat,,,False,96.0,
461,2025-03-29 20:55:30.359483,72.4,15.8,IoT Alert,True,False,90,True,False,varied,False,,House,,,False,324.0,
442,2025-03-29 20:55:30.359483,70.7,14.8,IoT Alert,True,True,0,True,False,varied,False,,House,,,False,422.0,
318,2025-03-29 21:55:30.359483,70.5,15.9,IoT Alert,True,False,14,False,False,varied,False,,Flat,,,False,75.0,
401,2025-03-29 22:55:30.359483,72.3,15.5,IoT Alert,True,False,90,False,False,varied,False,,Flat,,,False,193.0,
78,2025-03-29 23:55:30.359483,77.9,15.9,IoT Alert,True,True,0,False,False,varied,False,,Flat,,,False,46.0,
417,2025-03-30 01:55:30.359483,73.9,15.3,IoT Alert,True,False,30,True,False,varied,False,,Flat,,,False,256.0,
195,2025-03-30 01:55:30.359483,73.1,14.3,IoT Alert,True,True,7,True,False,varied,False,,House,,,False,12.0,
36,2025-03-30 03:55:30.359483,71.1,13.4,IoT Alert,True,True,90,False,False,varied,False,,Flat,,,True,333.0,
306,2025-03-30 04:55:30.359483,74.0,13.7,IoT Alert,True,False,90,True,False,varied,False,,Flat,,,False,274.0,
78,2025-03-30 05:55:30.359483,72.1,10.0,IoT Alert,True,False,90,True,False,varied,False,,Flat,,,False,46.0,
60,2025-03-30 06:55:30.359483,70.2,14.5,IoT Alert,True,False,14,False,False,varied,False,,Flat,,,False,230.0,
221,2025-03-30 06:55:30.359483,78.1,11.1,IoT Alert,True,False,60,False,False,varied,False,,Flat,,,False,121.0,
490,2025-03-30 07:55:30.359483,73.5,15.5,IoT Alert,True,False,60,False,False,varied,False,,Flat,,,False,173.0,
160,2025-03-30 08:55:30.359483,73.7,12.0,IoT Alert,True,True,7,False,False,varied,False,,House,,,True,331.0,
165,2025-03-30 08:55:30.359483,73.9,15.5,IoT Alert,True,False,60,True,False,varied,False,,House,,,False,304.0,
54,2025-03-30 08:55:30.359483,71.2,11.5,IoT Alert,True,True,0,False,False,varied,False,,Flat,,,False,419.0,
357,2025-03-30 09:55:30.359483,71.1,15.9,IoT Alert,True,False,14,False,False,varied,False,,Flat,,,False,24.0,
97,2025-03-30 10:55:30.359483,71.3,14.9,IoT Alert,True,True,7,False,False,varied,False,,Flat,,,False,264.0,
417,2025-03-30 12:55:30.359483,72.3,13.7,IoT Alert,True,True,0,False,False,varied,False,,Flat,,,False,256.0,
396,2025-03-30 13:55:30.359483,75.0,13.3,IoT Alert,True,True,0,False,False,varied,False,,Block of Flats,,,False,278.0,
436,2025-03-30 13:55:30.359483,72.5,13.8,IoT Alert,True,True,30,True,False,varied,False,,Block of Flats,,,,,
375,2025-03-30 16:55:30.359483,73.0,15.0,IoT Alert,True,True,7,False,False,varied,False,,Flat,,,False,3.0,
432,2025-03-30 18:55:30.359483,79.4,13.0,IoT Alert,True,False,30,False,False,varied,False,,Flat,,,False,95.0,
236,2025-03-30 18:55:30.359483,79.6,15.3,IoT Alert,True,True,0,False,False,varied,False,,Flat,,,,,
81,2025-03-30 18:55:30.359483,70.8,15.9,IoT Alert,True,True,7,False,False,varied,False,,Flat,,,False,426.0,
76,2025-03-30 20:55:30.359483,71.8,12.8,IoT Alert,True,False,14,False,False,varied,False,,House,,,False,98.0,
139,2025-03-30 20:55:30.359483,70.7,15.3,IoT Alert,True,True,30,True,False,varied,False,,House,,,True,378.0,
259,2025-03-30 21:55:30.359483,72.3,15.5,IoT Alert,True,True,7,False,False,varied,False,,Block of Flats,,,False,307.0,
254,2025-03-30 21:55:30.359483,76.3,13.3,IoT Alert,True,False,30,False,False,varied,False,,Flat,,,False,145.0,
326,2025-03-31 00:55:30.359483,70.1,14.0,IoT Alert,True,False,60,False,False,varied,False,,Flat,,,False,320.0,
452,2025-03-31 01:55:30.359483,74.7,15.8,IoT Alert,True,False,30,False,False,varied,False,,House,,,True,67.0,
310,2025-03-31 03:55:30.359483,79.6,15.3,IoT Alert,True,True,7,False,False,varied,False,,Flat,,,False,416.0,
277,2025-03-31 05:55:30.359483,71.1,13.6,IoT Alert,True,False,0,False,False,varied,False,,Flat,,,,,
283,2025-03-31 07:55:30.359483,71.1,12.7,IoT Alert,True,False,60,False,False,varied,False,,Flat,,,False,350.0,
5,2025-03-31 09:55:30.359483,74.7,15.8,IoT Alert,True,True,0,True,False,varied,False,,House,,,False,353.0,
101,2025-03-31 12:55:30.359483,73.7,14.2,IoT Alert,True,False,60,False,False,varied,False,,Flat,,,False,356.0,
500,2025-03-31 14:55:30.359483,73.7,15.1,IoT Alert,True,True,14,False,False,varied,False,,Flat,,,,,
300,2025-03-31 14:55:30.359483,70.9,12.9,IoT Alert,True,False,90,True,False,varied,False,,Flat,,,False,214.0,
114,2025-03-31 16:55:30.359483,79.2,13.6,IoT Alert,True,False,30,True,False,varied,False,,Flat,,,False,132.0,
351,2025-03-31 17:55:30.359483,73.7,13.7,IoT Alert,True,True,90,False,False,varied,False,,House,,,True,408.0,
398,2025-03-31 17:55:30.359483,70.3,15.4,IoT Alert,True,True,7,True,False,varied,False,,House,,,False,314.0,
152,2025-03-31 18:55:30.359483,72.1,15.7,IoT Alert,True,True,30,True,False,varied,False,,Block of Flats,,,,,
433,2025-03-31 22:55:30.359483,73.2,14.1,IoT Alert,True,False,14,False,False,varied,False,,Flat,,,True,298.0,
439,2025-03-31 22:55:30.359483,71.1,11.3,IoT Alert,True,True,14,True,False,varied,False,,House,,,True,99.0,
328,2025-03-31 22:55:30.359483,74.6,14.1,IoT Alert,True,False,30,False,False,varied,False,,House,,,False,368.0,
276,2025-03-31 23:55:30.359483,70.8,15.1,IoT Alert,True,False,60,False,False,varied,False,,House,,,False,184.0,
124,2025-04-01 02:55:30.359483,71.3,11.5,IoT Alert,True,False,90,False,False,varied,False,,Flat,,,False,262.0,
264,2025-04-01 03:55:30.359483,74.3,11.7,IoT Alert,True,False,30,False,False,varied,False,,Flat,,,False,429.0,
485,2025-04-01 06:55:30.359483,74.0,13.0,IoT Alert,True,True,14,False,False,varied,False,,House,,,True,343.0,
256,2025-04-01 06:55:30.359483,73.1,11.8,IoT Alert,True,False,14,False,False,varied,False,,Block of Flats,,,False,215.0,
69,2025-04-01 09:55:30.359483,72.6,15.0,IoT Alert,True,False,30,False,False,varied,False,,Flat,,,False,9.0,
201,2025-04-01 10:55:30.359483,71.3,15.9,IoT Alert,True,True,7,False,False,varied,False,,Flat,,,False,369.0,
138,2025-04-01 10:55:30.359483,72.3,15.7,IoT Alert,True,True,0,False,False,varied,False,,Block of Flats,,,False,111.0,
170,2025-04-01 10:55:30.359483,75.9,13.3,IoT Alert,True,True,7,True,False,varied,False,,House,,,,,
471,2025-04-01 13:55:30.359483,73.5,11.1,IoT Alert,True,True,7,False,False,varied,False,,House,,,False,133.0,
130,2025-04-01 13:55:30.359483,73.5,11.7,IoT Alert,True,True,7,False,False,varied,False,,Flat,,,False,285.0,
93,2025-04-01 15:55:30.359483,76.8,15.1,IoT Alert,True,True,7,False,False,varied,False,,Flat,,,False,198.0,
417,2025-04-01 16:55:30.359483,70.1,15.2,IoT Alert,True,True,0,True,False,varied,False,,Flat,,,False,256.0,
8,2025-04-01 16:55:30.359483,73.1,15.1,IoT Alert,True,True,0,False,False,varied,False,,House,,,True,168.0,
147,2025-04-01 17:55:30.359483,73.6,14.5,IoT Alert,True,False,90,False,False,varied,False,,House,,,False,257.0,
314,2025-04-01 19:55:30.359483,72.5,15.7,IoT Alert,True,True,14,False,False,varied,False,,Block of Flats,,,,,
368,2025-04-01 20:55:30.359483,70.5,15.4,IoT Alert,True,True,7,False,False,varied,False,,Flat,,,False,200.0,
