request_id,propertyid,tenantid,datereported,dateresolved,cost,status,description,category,property_age_years,propertytype,blockid,estateid,simulated_repair_type,simulated_cost,request_date,completion_date,patch_id
845,126,280,2024-11-21,2024-11-27,261.36,Closed,Repair description for property 126,Structural,15,Flat,2.0,1.0,Electrical,195.27,2020-10-03,2020-10-14,8
846,126,280,2024-01-08,2024-08-16,1655.62,Closed,Repair description for property 126,Appliance,15,Flat,2.0,1.0,Electrical,169.81,2021-06-15,2021-06-25,8
847,126,280,2024-04-07,,,In Progress,Repair description for property 126,Appliance,15,Flat,2.0,1.0,General,72.21,2020-06-02,2020-08-27,8
848,303,281,2024-12-16,,,In Progress,Repair description for property 303,Appliance,29,House,20.0,,Heating,393.99,2021-01-17,2021-02-03,3
849,303,281,2025-02-14,,,In Progress,Repair description for property 303,Appliance,29,House,20.0,,Windows,561.13,2020-03-08,2020-05-15,3
850,224,282,2024-06-08,2024-08-20,3967.31,Closed,Repair description for property 224,Electrical,25,Flat,17.0,10.0,General,104.07,2022-05-27,2022-07-14,4
851,224,282,2024-11-12,2024-12-17,1124.12,Closed,Repair description for property 224,Plumbing,25,Flat,17.0,10.0,General,122.29,2022-06-02,2022-07-24,4
852,419,283,2024-06-30,2024-11-07,1028.89,Closed,Repair description for property 419,Appliance,71,Flat,22.0,,Roofing,1274.12,2020-08-01,2020-08-26,8
853,419,283,2024-10-08,2024-06-09,4778.22,Closed,Repair description for property 419,Other,71,Flat,22.0,,Damp,708.01,2021-10-16,2021-11-06,8
854,419,283,2024-07-10,2024-10-23,3053.78,Closed,Repair description for property 419,Appliance,71,Flat,22.0,,Roofing,453.71,2021-01-10,2021-03-16,8
855,419,283,2024-07-20,2024-08-17,841.11,Closed,Repair description for property 419,Plumbing,71,Flat,22.0,,Electrical,100.74,2022-01-13,2022-03-17,8
856,220,284,2025-03-01,2025-01-14,3544.82,Closed,Repair description for property 220,Other,15,House,2.0,1.0,Plumbing,236.34,2020-07-31,2020-10-28,7
857,220,284,2024-01-10,2024-10-18,4719.52,Closed,Repair description for property 220,Electrical,15,House,2.0,1.0,Plumbing,102.68,2020-03-19,2020-05-09,7
858,220,284,2024-07-28,2024-07-08,3175.97,Closed,Repair description for property 220,Structural,15,House,2.0,1.0,General,80.94,2021-12-26,2022-01-31,7
859,130,285,2024-03-13,2024-02-04,653.14,Closed,Repair description for property 130,Electrical,47,Flat,16.0,9.0,Plumbing,142.09,2021-09-19,2021-12-09,4
860,130,285,2024-05-31,2024-06-24,1898.11,Closed,Repair description for property 130,Electrical,47,Flat,16.0,9.0,Plumbing,143.49,2021-08-26,2021-11-22,4
861,130,285,2024-08-21,2024-06-09,362.47,Closed,Repair description for property 130,Appliance,47,Flat,16.0,9.0,Plumbing,176.46,2022-02-20,2022-04-27,4
862,421,286,2024-07-28,2024-08-08,3456.99,Closed,Repair description for property 421,Structural,47,Flat,19.0,,Windows,765.85,2022-07-11,2022-07-26,2
863,421,286,2024-08-04,,,In Progress,Repair description for property 421,Structural,47,Flat,19.0,,Structural,1101.73,2021-01-15,2021-02-23,2
864,421,286,2024-05-18,2024-06-13,1688.75,Closed,Repair description for property 421,Electrical,47,Flat,19.0,,Heating,136.45,2021-11-10,2022-01-19,2
865,290,287,2024-09-15,,,Open,Repair description for property 290,Other,47,Flat,18.0,,Plumbing,168.18,2020-02-27,2020-02-28,8
866,290,287,2024-04-20,2024-05-17,1283.04,Closed,Repair description for property 290,Other,47,Flat,18.0,,Plumbing,177.93,2022-03-06,2022-03-29,8
867,445,288,2025-02-17,2025-03-18,523.13,Closed,Repair description for property 445,Electrical,73,House,,,Heating,293.74,2020-01-26,2020-03-05,4
868,445,288,2024-04-13,2024-04-30,2480.16,Closed,Repair description for property 445,Other,73,House,,,Structural,1214.77,2022-05-30,2022-07-26,4
869,445,288,2024-10-13,2024-10-26,3898.29,Closed,Repair description for property 445,Structural,73,House,,,Electrical,172.39,2021-03-22,2021-06-11,4
870,445,288,2024-02-28,2024-03-27,3899.91,Closed,Repair description for property 445,Appliance,73,House,,,Damp,882.16,2020-03-06,2020-04-09,4
871,377,289,2024-04-11,2024-11-15,1813.04,Closed,Repair description for property 377,Other,71,Block of Flats,22.0,,Roofing,1315.82,2022-07-09,2022-08-19,4
872,377,289,2024-06-24,2024-07-20,1400.15,Closed,Repair description for property 377,Structural,71,Block of Flats,22.0,,Structural,2797.32,2022-01-29,2022-04-12,4
873,292,290,2024-09-19,2024-07-10,1040.29,Closed,Repair description for property 292,Electrical,29,House,20.0,,Heating,175.67,2020-09-10,2020-09-23,3
874,292,290,2024-04-27,2024-07-05,3680.43,Closed,Repair description for property 292,Electrical,29,House,20.0,,General,123.05,2022-06-17,2022-08-26,3
875,292,290,2024-03-06,,,In Progress,Repair description for property 292,Electrical,29,House,20.0,,Plumbing,147.5,2022-08-25,2022-08-31,3
876,292,290,2024-08-18,2024-09-14,4270.87,Closed,Repair description for property 292,Structural,29,House,20.0,,Plumbing,219.98,2020-02-13,2020-05-07,3
877,356,291,2024-11-14,2024-11-15,192.67,Closed,Repair description for property 356,Appliance,29,Flat,20.0,,Plumbing,198.41,2020-04-06,2020-05-28,7
878,356,291,2025-01-17,2025-11-02,4553.54,Closed,Repair description for property 356,Electrical,29,Flat,20.0,,Windows,665.87,2021-07-07,2021-07-10,7
879,356,291,2024-07-13,2024-07-31,827.04,Closed,Repair description for property 356,Appliance,29,Flat,20.0,,Heating,296.85,2020-08-14,2020-11-03,7
880,295,292,2025-02-01,,,In Progress,Repair description for property 295,Structural,71,House,22.0,,Structural,943.57,2022-02-12,2022-04-16,2
881,295,292,2024-11-17,,,In Progress,Repair description for property 295,Structural,71,House,22.0,,Electrical,131.75,2021-11-09,2021-12-28,2
882,295,292,2024-05-12,2024-12-16,4782.72,Closed,Repair description for property 295,Plumbing,71,House,22.0,,Damp,986.97,2021-03-11,2021-05-26,2
883,397,293,2024-12-09,2024-09-24,751.68,Closed,Repair description for property 397,Appliance,71,Flat,22.0,,Structural,2843.47,2022-03-01,2022-04-17,8
884,341,294,2025-02-13,2025-06-03,1653.23,Closed,Repair description for property 341,Electrical,29,Flat,20.0,,Windows,225.9,2021-08-23,2021-10-17,3
885,341,294,2024-12-09,2024-07-10,220.94,Closed,Repair description for property 341,Structural,29,Flat,20.0,,Plumbing,91.31,2021-01-13,2021-03-18,3
886,341,294,2024-09-14,2024-03-10,244.94,Closed,Repair description for property 341,Other,29,Flat,20.0,,General,54.49,2020-06-26,2020-08-30,3
887,341,294,2025-01-29,,,Open,Repair description for property 341,Appliance,29,Flat,20.0,,Heating,317.79,2021-03-02,2021-05-22,3
888,341,294,2025-01-25,,,Open,Repair description for property 341,Electrical,29,Flat,20.0,,Heating,345.34,2022-07-03,2022-09-08,3
889,113,295,2024-04-06,2024-06-27,1213.32,Closed,Repair description for property 113,Structural,57,Flat,3.0,1.0,Heating,164.05,2021-12-09,2021-12-24,8
890,180,296,2024-06-09,2024-09-17,3766.71,Closed,Repair description for property 180,Appliance,8,House,6.0,4.0,General,103.82,2020-11-02,2020-12-04,3
891,180,296,2024-05-08,2024-08-22,2110.95,Closed,Repair description for property 180,Appliance,8,House,6.0,4.0,General,101.57,2022-02-17,2022-04-26,3
892,180,296,2024-08-03,2024-04-04,492.89,Closed,Repair description for property 180,Electrical,8,House,6.0,4.0,General,51.58,2021-05-18,2021-06-05,3
893,308,297,2024-07-12,2025-06-01,4349.89,Closed,Repair description for property 308,Electrical,47,Flat,18.0,,Plumbing,98.25,2020-09-24,2020-12-16,2
894,308,297,2024-10-27,2024-11-18,2810.54,Closed,Repair description for property 308,Plumbing,47,Flat,18.0,,Plumbing,135.08,2021-08-08,2021-09-20,2
895,308,297,2024-03-04,,,Open,Repair description for property 308,Appliance,47,Flat,18.0,,Plumbing,67.5,2020-01-08,2020-02-12,2
896,308,297,2025-05-02,2025-02-03,1201.69,Closed,Repair description for property 308,Electrical,47,Flat,18.0,,Plumbing,150.35,2022-07-08,2022-09-24,2
897,433,298,2024-06-15,2024-06-28,3792.02,Closed,Repair description for property 433,Appliance,73,Flat,,,Roofing,978.03,2021-05-22,2021-07-19,5
898,433,298,2025-02-17,2025-02-27,2486.52,Closed,Repair description for property 433,Appliance,73,Flat,,,Structural,2222.21,2021-04-20,2021-05-23,5
899,488,299,2025-01-23,2025-11-02,228.23,Closed,Repair description for property 488,Electrical,73,Flat,,,Electrical,181.0,2020-10-23,2020-11-06,4
900,488,299,2024-04-05,2024-05-16,3524.03,Closed,Repair description for property 488,Other,73,Flat,,,Damp,690.85,2020-06-12,2020-07-16,4
901,488,299,2024-08-22,2024-09-18,862.69,Closed,Repair description for property 488,Electrical,73,Flat,,,Roofing,1213.35,2021-04-29,2021-06-29,4
902,488,299,2024-11-12,2025-10-01,3157.01,Closed,Repair description for property 488,Other,73,Flat,,,Roofing,492.09,2021-08-19,2021-08-23,4
903,488,299,2024-05-10,2024-10-17,2578.85,Closed,Repair description for property 488,Electrical,73,Flat,,,Heating,238.47,2020-03-12,2020-06-08,4
904,482,300,2024-04-21,2024-04-28,1668.94,Closed,Repair description for property 482,Structural,73,Flat,,,Heating,102.8,2021-07-20,2021-09-17,6
905,482,300,2024-09-08,2024-08-19,2285.67,Closed,Repair description for property 482,Appliance,73,Flat,,,Electrical,87.0,2022-06-23,2022-07-22,6
906,423,301,2024-03-30,2024-04-24,2058.17,Closed,Repair description for property 423,Electrical,47,Flat,19.0,,Structural,2316.15,2021-07-12,2021-10-03,6
907,423,301,2024-12-31,2025-01-26,578.31,Closed,Repair description for property 423,Electrical,47,Flat,19.0,,Roofing,1490.17,2022-06-29,2022-07-05,6
908,423,301,2024-11-16,,,In Progress,Repair description for property 423,Electrical,47,Flat,19.0,,Roofing,419.01,2022-08-01,2022-09-19,6
909,423,301,2024-04-29,,,In Progress,Repair description for property 423,Appliance,47,Flat,19.0,,Structural,1503.74,2020-08-25,2020-10-04,6
910,423,301,2025-01-30,2025-07-02,2855.89,Closed,Repair description for property 423,Structural,47,Flat,19.0,,Structural,2500.18,2020-04-13,2020-07-05,6
911,234,302,2024-10-06,2024-11-06,1121.3,Closed,Repair description for property 234,Electrical,29,Flat,20.0,,Plumbing,98.77,2020-07-28,2020-10-01,4
912,234,302,2024-09-09,2024-03-10,1973.43,Closed,Repair description for property 234,Structural,29,Flat,20.0,,Plumbing,165.47,2021-07-07,2021-09-14,4
913,312,303,2024-10-08,2024-08-16,4608.05,Closed,Repair description for property 312,Appliance,47,Flat,19.0,,Windows,639.84,2022-04-07,2022-05-04,7
914,312,303,2024-05-15,2024-10-06,4934.57,Closed,Repair description for property 312,Electrical,47,Flat,19.0,,Plumbing,177.04,2021-04-12,2021-07-01,7
915,312,303,2025-01-18,2025-02-16,51.34,Closed,Repair description for property 312,Plumbing,47,Flat,19.0,,Roofing,525.63,2021-03-29,2021-04-04,7
916,312,303,2024-04-15,2024-04-16,4736.6,Closed,Repair description for property 312,Plumbing,47,Flat,19.0,,Plumbing,127.52,2020-09-24,2020-10-07,7
917,165,304,2024-07-14,2024-02-08,4807.98,Closed,Repair description for property 165,Plumbing,23,House,15.0,9.0,General,126.22,2021-01-20,2021-03-25,2
918,165,304,2025-01-30,2025-02-20,994.39,Closed,Repair description for property 165,Appliance,23,House,15.0,9.0,General,100.96,2022-02-13,2022-04-16,2
919,165,304,2024-08-20,2024-03-09,3285.45,Closed,Repair description for property 165,Structural,23,House,15.0,9.0,Windows,203.14,2022-04-27,2022-05-16,2
920,137,305,2024-12-27,2025-05-01,2311.79,Closed,Repair description for property 137,Electrical,51,Flat,4.0,2.0,Structural,2402.48,2021-01-21,2021-04-07,1
921,198,306,2024-07-04,,,Open,Repair description for property 198,Appliance,24,Block of Flats,14.0,9.0,Windows,221.19,2022-05-26,2022-08-14,4
922,259,307,2025-02-19,2025-03-15,1212.27,Closed,Repair description for property 259,Other,47,Block of Flats,19.0,,Heating,323.72,2020-09-15,2020-10-28,8
923,259,307,2024-08-03,2024-03-17,161.67,Closed,Repair description for property 259,Other,47,Block of Flats,19.0,,Windows,321.49,2020-10-09,2020-12-22,8
924,233,308,2025-01-25,,,Open,Repair description for property 233,Electrical,29,House,20.0,,Windows,774.84,2021-09-17,2021-12-15,4
925,233,308,2025-01-24,2025-06-02,198.0,Closed,Repair description for property 233,Appliance,29,House,20.0,,General,80.47,2022-05-24,2022-06-13,4
926,233,308,2024-07-20,,,In Progress,Repair description for property 233,Electrical,29,House,20.0,,Windows,396.16,2020-02-09,2020-04-17,4
927,233,308,2025-02-20,2025-02-22,3300.22,Closed,Repair description for property 233,Structural,29,House,20.0,,General,56.38,2021-04-30,2021-06-13,4
928,116,309,2024-06-26,2024-05-07,170.84,Closed,Repair description for property 116,Structural,80,House,10.0,5.0,Structural,1264.01,2022-07-17,2022-08-09,4
929,116,309,2024-11-22,2024-07-12,4061.25,Closed,Repair description for property 116,Plumbing,80,House,10.0,5.0,Heating,363.0,2020-08-07,2020-08-09,4
930,116,309,2024-05-14,,,In Progress,Repair description for property 116,Other,80,House,10.0,5.0,Structural,2990.84,2020-05-08,2020-05-30,4
931,121,310,2024-10-31,,,Open,Repair description for property 121,Structural,15,Block of Flats,2.0,1.0,Plumbing,129.98,2021-06-03,2021-07-30,8
932,121,310,2024-08-24,2024-05-09,2308.47,Closed,Repair description for property 121,Appliance,15,Block of Flats,2.0,1.0,General,89.35,2021-09-04,2021-11-15,8
933,121,310,2024-05-24,2024-06-15,4514.01,Closed,Repair description for property 121,Other,15,Block of Flats,2.0,1.0,General,119.43,2022-07-16,2022-07-23,8
934,121,310,2024-05-26,2024-06-19,3214.61,Closed,Repair description for property 121,Appliance,15,Block of Flats,2.0,1.0,Plumbing,228.38,2022-06-10,2022-08-27,8
935,350,311,2024-05-05,2024-05-20,4918.39,Closed,Repair description for property 350,Structural,74,Block of Flats,21.0,,Heating,277.91,2021-11-18,2022-01-13,7
936,350,311,2024-12-13,,,In Progress,Repair description for property 350,Other,74,Block of Flats,21.0,,Electrical,108.73,2021-09-10,2021-11-16,7
937,225,312,2024-08-26,,,Open,Repair description for property 225,Other,23,Flat,15.0,9.0,Windows,447.57,2021-09-04,2021-09-20,2
938,225,312,2024-10-20,,,In Progress,Repair description for property 225,Structural,23,Flat,15.0,9.0,Heating,308.69,2020-09-16,2020-12-08,2
939,225,312,2024-02-04,2024-04-27,2719.1,Closed,Repair description for property 225,Electrical,23,Flat,15.0,9.0,Plumbing,60.61,2022-09-16,2022-11-06,2
940,225,312,2025-05-02,2025-07-03,4305.57,Closed,Repair description for property 225,Electrical,23,Flat,15.0,9.0,Plumbing,177.72,2022-08-23,2022-11-13,2
941,403,313,2024-05-09,2024-02-10,3736.73,Closed,Repair description for property 403,Other,47,Flat,18.0,,Plumbing,163.17,2020-12-31,2021-03-21,3
942,403,313,2024-12-17,,,Open,Repair description for property 403,Appliance,47,Flat,18.0,,Plumbing,103.27,2022-01-27,2022-04-09,3
943,403,313,2025-01-16,,,Open,Repair description for property 403,Other,47,Flat,18.0,,Plumbing,243.17,2022-02-25,2022-03-09,3
944,403,313,2024-05-24,2024-05-28,2898.55,Closed,Repair description for property 403,Structural,47,Flat,18.0,,Plumbing,232.8,2021-06-27,2021-08-19,3
945,403,313,2024-05-21,2024-05-27,3711.57,Closed,Repair description for property 403,Structural,47,Flat,18.0,,Plumbing,197.21,2021-10-10,2021-12-24,3
946,398,314,2024-12-29,2025-01-25,3994.72,Closed,Repair description for property 398,Other,47,House,19.0,,Roofing,1070.79,2021-06-07,2021-06-12,6
947,398,314,2024-08-08,2024-04-09,1994.36,Closed,Repair description for property 398,Other,47,House,19.0,,Windows,238.91,2022-06-25,2022-07-22,6
948,398,314,2024-08-31,,,Open,Repair description for property 398,Electrical,47,House,19.0,,Roofing,995.98,2022-03-24,2022-04-05,6
949,398,314,2024-05-04,2024-10-04,4180.03,Closed,Repair description for property 398,Electrical,47,House,19.0,,Heating,268.45,2022-06-05,2022-06-22,6
950,128,315,2024-06-13,,,In Progress,Repair description for property 128,Electrical,8,Block of Flats,6.0,4.0,General,58.41,2020-01-16,2020-01-22,1
951,286,316,2024-08-03,,,Open,Repair description for property 286,Appliance,47,Flat,19.0,,Structural,2008.72,2020-05-08,2020-05-13,3
952,412,317,2024-11-11,2024-11-15,4760.18,Closed,Repair description for property 412,Electrical,71,Flat,22.0,,Heating,302.94,2021-07-28,2021-09-23,8
953,412,317,2025-02-14,2025-02-24,649.32,Closed,Repair description for property 412,Electrical,71,Flat,22.0,,Damp,834.24,2020-04-18,2020-05-16,8
954,412,317,2024-03-15,2024-03-24,2290.37,Closed,Repair description for property 412,Plumbing,71,Flat,22.0,,Electrical,90.47,2022-06-05,2022-08-22,8
955,108,318,2024-08-27,2024-08-28,3504.2,Closed,Repair description for property 108,Structural,49,Flat,11.0,6.0,Structural,1574.83,2021-06-16,2021-08-24,4
956,108,318,2024-04-09,2024-11-09,1553.74,Closed,Repair description for property 108,Other,49,Flat,11.0,6.0,Structural,2182.42,2021-10-31,2021-12-29,4
957,108,318,2024-01-05,,,Open,Repair description for property 108,Appliance,49,Flat,11.0,6.0,Structural,1188.45,2020-09-25,2020-10-28,4
958,108,318,2025-10-02,2025-02-22,203.65,Closed,Repair description for property 108,Appliance,49,Flat,11.0,6.0,Structural,1265.78,2020-06-10,2020-08-11,4
959,371,319,2024-05-27,,,In Progress,Repair description for property 371,Other,29,House,20.0,,Windows,400.54,2020-09-16,2020-11-05,4
960,371,319,2024-04-15,,,In Progress,Repair description for property 371,Plumbing,29,House,20.0,,Plumbing,209.13,2022-07-12,2022-07-31,4
961,371,319,2024-08-16,2024-01-09,3807.29,Closed,Repair description for property 371,Plumbing,29,House,20.0,,Heating,312.3,2020-04-11,2020-07-06,4
962,371,319,2024-06-28,2024-01-07,460.68,Closed,Repair description for property 371,Plumbing,29,House,20.0,,General,126.75,2021-05-20,2021-07-28,4
963,326,320,2024-08-16,,,Open,Repair description for property 326,Other,47,Flat,19.0,,Heating,255.18,2022-01-04,2022-03-11,6
964,326,320,2024-01-07,2024-11-07,2785.5,Closed,Repair description for property 326,Appliance,47,Flat,19.0,,Windows,464.12,2021-07-24,2021-09-09,6
965,326,320,2024-08-11,2024-12-11,100.96,Closed,Repair description for property 326,Electrical,47,Flat,19.0,,Heating,144.24,2020-09-03,2020-10-12,6
966,326,320,2024-04-29,,,Open,Repair description for property 326,Other,47,Flat,19.0,,Structural,1320.48,2021-10-01,2021-12-08,6
967,134,321,2025-01-22,2025-06-02,1409.97,Closed,Repair description for property 134,Other,103,Flat,9.0,5.0,Roofing,820.82,2022-03-05,2022-04-07,5
968,134,321,2024-12-08,,,Open,Repair description for property 134,Structural,103,Flat,9.0,5.0,Damp,225.31,2022-04-16,2022-04-29,5
969,134,321,2024-03-05,2024-05-20,2480.94,Closed,Repair description for property 134,Appliance,103,Flat,9.0,5.0,Structural,1051.53,2021-06-20,2021-09-12,5
970,134,321,2024-09-29,,,Open,Repair description for property 134,Structural,103,Flat,9.0,5.0,Electrical,139.73,2020-05-10,2020-07-03,5
971,453,322,2024-10-09,2024-02-10,816.24,Closed,Repair description for property 453,Plumbing,73,Flat,,,Structural,2339.16,2020-12-18,2020-12-25,6
972,453,322,2024-11-17,2024-11-25,78.18,Closed,Repair description for property 453,Electrical,73,Flat,,,Structural,2995.87,2020-07-14,2020-10-01,6
